Stimulus(s),S21(Real),S21(Imag)
7.39747949590E-07,-3.18298801241E-10,+3.65478687890E-10
7.39947989598E-07,+2.89120350163E-11,+3.27556372748E-10
7.40148029606E-07,+3.87542986935E-10,+8.25865443386E-10
7.40348069614E-07,+1.69634859368E-09,+1.07400262242E-09
7.40548109622E-07,+3.11646776743E-09,-2.25152439175E-10
7.40748149630E-07,+2.78255790053E-09,-2.54617907164E-09
7.40948189638E-07,+4.33871928846E-10,-3.62635571062E-09
7.41148229646E-07,-1.78526530852E-09,-2.16880137161E-09
7.41348269654E-07,-1.70615870020E-09,+3.95532340384E-10
7.41548309662E-07,+3.11460038999E-10,+1.54212741732E-09
7.41748349670E-07,+1.98845424769E-09,+6.08332011392E-10
7.41948389678E-07,+2.02178092782E-09,-7.59740342413E-10
7.42148429686E-07,+1.39611708318E-09,-1.07337148559E-09
7.42348469694E-07,+1.53130113962E-09,-8.92378046098E-10
7.42548509702E-07,+2.05227203197E-09,-1.61328028106E-09
7.42748549710E-07,+1.38074611136E-09,-3.03719429113E-09
7.42948589718E-07,-7.12165483433E-10,-3.31008863304E-09
7.43148629726E-07,-2.29966856547E-09,-1.46543959807E-09
7.43348669734E-07,-1.58336740817E-09,+9.47892727429E-10
7.43548709742E-07,+7.17649547574E-10,+1.55280709982E-09
7.43748749750E-07,+2.14427234570E-09,+3.94944102854E-11
7.43948789758E-07,+1.49430811328E-09,-1.54483691151E-09
7.44148829766E-07,+1.17653391885E-10,-1.46170663103E-09
7.44348869774E-07,-8.71192778716E-11,-3.34790602755E-10
7.44548909782E-07,+8.46746602095E-10,+2.97583267541E-11
7.44748949790E-07,+1.30522534465E-09,-7.58586474021E-10
7.44948989798E-07,+5.79701330987E-10,-1.28256738987E-09
7.45149029806E-07,-1.04592250748E-10,-5.39678109880E-10
7.45349069814E-07,+5.65115545680E-10,+4.87605900957E-10
7.45549109822E-07,+1.96759081004E-09,+1.91506467813E-10
7.45749149830E-07,+2.30410287247E-09,-1.30511035841E-09
7.45949189838E-07,+1.12308576191E-09,-2.20221454399E-09
7.46149229846E-07,+1.86606403107E-11,-1.50640396902E-09
7.46349269854E-07,+4.12706779977E-10,-4.59156689310E-10
7.46549309862E-07,+1.48611153723E-09,-7.94509612697E-10
7.46749349870E-07,+1.26402367674E-09,-2.16912352675E-09
7.46949389878E-07,-4.96527637917E-10,-2.43375618714E-09
7.47149429886E-07,-1.63583939037E-09,-5.94644325852E-10
7.47349469894E-07,-3.01676665783E-10,+1.50923428005E-09
7.47549509902E-07,+2.43522400713E-09,+1.27225087754E-09
7.47749549910E-07,+3.61813503387E-09,-1.38722728957E-09
7.47949589918E-07,+1.91098354379E-09,-3.78263004815E-09
7.48149629926E-07,-8.73736561668E-10,-3.61943304842E-09
7.48349669934E-07,-2.08695198464E-09,-1.52449599909E-09
7.48549709942E-07,-1.29009293986E-09,+1.35217056325E-10
7.48749749950E-07,-1.99358950427E-10,+3.03301661789E-10
7.48949789958E-07,-5.42423348844E-12,+7.23834622996E-11
7.49149829966E-07,+5.51940408145E-11,+5.28534007417E-10
7.49349869974E-07,+1.05137628041E-09,+9.55934852236E-10
7.49549909982E-07,+2.27271167010E-09,+3.66908988356E-11
7.49749949990E-07,+1.95031879105E-09,-1.75759890811E-09
7.49949989998E-07,-5.86704550424E-11,-2.24516835689E-09
7.50150030006E-07,-1.47872976304E-09,-3.45008387771E-10
7.50350070014E-07,-1.91807498016E-10,+2.10162755498E-09
7.50550110022E-07,+2.97305350230E-09,+2.18496982643E-09
7.50750150030E-07,+4.92270310174E-09,-6.68273823961E-10
7.50950190038E-07,+3.72930605106E-09,-3.99008951035E-09
7.51150230046E-07,+5.81643103700E-10,-5.07800878715E-09
7.51350270054E-07,-1.93691557563E-09,-3.71658599765E-09
7.51550310062E-07,-2.71790013258E-09,-1.64209989035E-09
7.51750350070E-07,-2.52099133669E-09,-2.45287090735E-11
7.51950390078E-07,-1.98972197918E-09,+1.42736071451E-09
7.52150430086E-07,-5.78589090710E-10,+2.88333371162E-09
7.52350470094E-07,+2.01894666976E-09,+3.18265049597E-09
7.52550510102E-07,+4.31654559034E-09,+1.20782105143E-09
7.52750550110E-07,+4.16260527970E-09,-1.97256294124E-09
7.52950590118E-07,+1.50102238080E-09,-3.56532600404E-09
7.53150630126E-07,-1.00209237490E-09,-2.12275405499E-09
7.53350670134E-07,-7.64193919371E-10,+5.61355709051E-10
7.53550710142E-07,+1.73322084914E-09,+1.36736079474E-09
7.53750750150E-07,+3.52400294506E-09,-5.95482993133E-10
7.53950790158E-07,+2.61549347019E-09,-3.11428327320E-09
7.54150830166E-07,+8.33688093632E-11,-3.60890258519E-09
7.54350870174E-07,-1.53824407826E-09,-1.95094673597E-09
7.54550910182E-07,-1.20650994526E-09,-7.06358323641E-11
7.54750950190E-07,+1.84920511041E-11,+6.19241524389E-10
7.54950990198E-07,+9.05656827780E-10,+4.42478775735E-10
7.55151030206E-07,+1.47793565171E-09,+1.63612384389E-10
7.55351070214E-07,+2.14583512410E-09,-4.04018621749E-10
7.55551110222E-07,+2.35402924346E-09,-1.72388008972E-09
7.55751150230E-07,+1.16321018521E-09,-3.05493979384E-09
7.55951190238E-07,-9.60834652888E-10,-2.82696374675E-09
7.56151230246E-07,-2.04477031105E-09,-7.67657119080E-10
7.56351270254E-07,-8.78444895245E-10,+1.23978693911E-09
7.56551310262E-07,+1.24489967322E-09,+1.19988570901E-09
7.56751350270E-07,+1.92946231859E-09,-4.72761476488E-10
7.56951390278E-07,+6.77845970250E-10,-1.39187212472E-09
7.57151430286E-07,-4.40040247505E-10,-2.64265576025E-10
7.57351470294E-07,+5.11475273223E-10,+1.37451473994E-09
7.57551510302E-07,+2.72721852151E-09,+1.12824398367E-09
7.57751550310E-07,+3.62313061363E-09,-1.09539867439E-09
7.57951590318E-07,+2.16602936121E-09,-2.89663453352E-09
7.58151630326E-07,+2.01890138834E-10,-2.45425573373E-09
7.58351670334E-07,+3.61414045481E-11,-8.23491173183E-10
7.58551710342E-07,+1.47069865142E-09,-4.62383427526E-10
7.58751750350E-07,+2.17621184629E-09,-1.98842337882E-09
7.58951790358E-07,+8.13037207202E-10,-3.44712981780E-09
7.59151830366E-07,-1.27421834302E-09,-2.94642318705E-09
7.59351870374E-07,-1.92782527290E-09,-1.05817738534E-09
7.59551910382E-07,-9.60396191004E-10,+1.38242459836E-10
7.59751950390E-07,-1.27981335826E-10,-1.08777781869E-10
7.59951990398E-07,-5.18647536068E-10,-4.13573204798E-10
7.60152030406E-07,-1.05186264405E-09,+5.56858466044E-10
7.60352070414E-07,-1.05220746411E-10,+2.04545813873E-09
7.60552110422E-07,+2.07667879076E-09,+2.14762668160E-09
7.60752150430E-07,+3.54094424898E-09,+3.80295608087E-10
7.60952190438E-07,+3.08405764840E-09,-1.66571959328E-09
7.61152230446E-07,+1.61293104265E-09,-2.38991749839E-09
7.61352270454E-07,+6.70267939456E-10,-2.02353016285E-09
7.61552310462E-07,+3.78935513070E-10,-1.78563512452E-09
7.61752350470E-07,-2.57099201074E-10,-1.79819940629E-09
7.61952390478E-07,-1.28568945836E-09,-9.45723641354E-10
7.62152430486E-07,-1.22079808937E-09,+1.04576667333E-09
7.62352470494E-07,+9.00613286670E-10,+2.44401758159E-09
7.62552510502E-07,+3.61760110471E-09,+1.33333908187E-09
7.62752550510E-07,+4.25351711071E-09,-1.73877892350E-09
7.62952590518E-07,+2.05145883519E-09,-3.95315746993E-09
7.63152630526E-07,-7.76804180133E-10,-3.34465381907E-09
7.63352670534E-07,-1.59029317336E-09,-1.00471950166E-09
7.63552710542E-07,-2.93928690915E-10,+4.27914465218E-10
7.63752750550E-07,+9.68611947658E-10,-1.10770490187E-11
7.63952790558E-07,+8.01437484638E-10,-8.17629012379E-10
7.64152830566E-07,+1.90980319323E-10,-4.55678275128E-10
7.64352870574E-07,+7.62146234014E-10,+4.48430087750E-10
7.64552910582E-07,+2.24805133729E-09,+1.09215183418E-10
7.64752950590E-07,+2.71846202045E-09,-1.73342839822E-09
7.64952990598E-07,+1.21777992548E-09,-3.23130937646E-09
7.65153030606E-07,-8.54094231902E-10,-2.76509565233E-09
7.65353070614E-07,-1.50683979512E-09,-9.95441874780E-10
7.65553110622E-07,-6.29121745092E-10,+1.28474150430E-10
7.65753150630E-07,+1.68208183772E-10,-5.47145854949E-11
7.65953190638E-07,-3.70704633878E-11,-3.19905669200E-10
7.66153230646E-07,-2.73909327281E-10,+3.69958391084E-10
7.66353270654E-07,+6.64986643616E-10,+1.18872663341E-09
7.66553310662E-07,+2.16327496217E-09,+6.28722426353E-10
7.66753350670E-07,+2.39290508670E-09,-1.12422713668E-09
7.66953390678E-07,+8.82878585482E-10,-2.09864864773E-09
7.67153430686E-07,-5.66770931991E-10,-1.08104461093E-09
7.67353470694E-07,-9.91681169524E-11,+6.24134813124E-10
7.67553510702E-07,+1.71397122292E-09,+7.52765313014E-10
7.67753550710E-07,+2.50749083248E-09,-9.75707623145E-10
7.67953590718E-07,+1.14992568280E-09,-2.43091244042E-09
7.68153630726E-07,-7.95457859255E-10,-1.77006037006E-09
7.68353670734E-07,-1.07057123913E-09,+2.70772239391E-10
7.68553710742E-07,+4.99738474726E-10,+1.43179407568E-09
7.68753750750E-07,+2.05360007314E-09,+7.88079153476E-10
7.68953790758E-07,+2.27002591014E-09,-4.07745478611E-10
7.69153830766E-07,+1.86057601515E-09,-7.95272384645E-10
7.69353870774E-07,+2.07787778309E-09,-7.98632038677E-10
7.69553910782E-07,+2.58805850192E-09,-1.68690294895E-09
7.69753950790E-07,+1.87673623881E-09,-3.28099232225E-09
7.69953990798E-07,-3.40462671772E-10,-3.76504295728E-09
7.70154030806E-07,-2.21455988912E-09,-2.08477958634E-09
7.70354070814E-07,-1.89072093277E-09,+3.56153283896E-10
7.70554110822E-07,+7.46192912991E-11,+1.21690226779E-09
7.70754150830E-07,+1.33537345894E-09,+9.83474536676E-11
7.70954190838E-07,+7.11069680333E-10,-1.04180880084E-09
7.71154230846E-07,-4.16038430431E-10,-5.21607881590E-10
7.71354270854E-07,-9.45566245522E-11,+8.92505059231E-10
7.71554310862E-07,+1.53190739799E-09,+1.14632911013E-09
7.71754350870E-07,+2.47243908372E-09,-2.48052329029E-10
7.71954390878E-07,+1.64333702227E-09,-1.55785553901E-09
7.72154430886E-07,+3.37838971010E-10,-1.21960788509E-09
7.72354470894E-07,+4.28860816860E-10,+3.23772530769E-11
7.72554510902E-07,+1.80090446321E-09,+1.97050666274E-10
7.72754550910E-07,+2.51678651414E-09,-1.25270371607E-09
7.72954590918E-07,+1.44090770489E-09,-2.66851828341E-09
7.73154630926E-07,-2.91328300162E-10,-2.45744227919E-09
7.73354670934E-07,-8.99489132878E-10,-1.12578531061E-09
7.73554710942E-07,-3.32521112964E-10,-3.70313275580E-10
7.73754750950E-07,-8.78210400592E-11,-6.05917874071E-10
7.73954790958E-07,-8.19029711151E-10,-4.65865758497E-10
7.74154830966E-07,-1.20322110758E-09,+1.01844727171E-09
7.74354870974E-07,+2.31829516665E-10,+2.68106227604E-09
7.74554910982E-07,+2.82448182514E-09,+2.50507589230E-09
7.74754950990E-07,+4.30001018479E-09,+2.93901570035E-10
7.74954990998E-07,+3.53975331222E-09,-1.92994068215E-09
7.75155031006E-07,+1.90119847448E-09,-2.42836541855E-09
7.75355071014E-07,+1.30264672262E-09,-1.81728543807E-09
7.75555111022E-07,+1.67911672833E-09,-1.93442268968E-09
7.75755151030E-07,+1.26622305650E-09,-3.10160991168E-09
7.75955191038E-07,-7.10914842994E-10,-3.56552016610E-09
7.76155231046E-07,-2.66784607455E-09,-1.90753749078E-09
7.76355271054E-07,-2.53590110616E-09,+8.61040573234E-10
7.76555311062E-07,-3.82442270153E-10,+2.38317655097E-09
7.76755351070E-07,+1.72015330168E-09,+1.76960267980E-09
7.76955391078E-07,+2.31749590583E-09,+4.00411484810E-10
7.77155431086E-07,+2.10759201353E-09,-2.04757230832E-10
7.77355471094E-07,+2.44069263335E-09,-3.81491240065E-10
7.77555511102E-07,+3.08226773964E-09,-1.44962564572E-09
7.77755551110E-07,+2.48242549227E-09,-3.35295324628E-09
7.77955591118E-07,+1.74908901803E-10,-4.29629241338E-09
7.78155631126E-07,-2.15591529412E-09,-3.03230167413E-09
7.78355671134E-07,-2.59987686165E-09,-6.44969635424E-10
7.78555711142E-07,-1.38895951840E-09,+7.36847109914E-10
7.78755751150E-07,-4.37494691137E-10,+6.25576985792E-10
7.78955791158E-07,-6.44357038618E-10,+5.83557546056E-10
7.79155831166E-07,-6.84419556476E-10,+1.77011192186E-09
7.79355871174E-07,+9.77108677405E-10,+3.03545188805E-09
7.79555911182E-07,+3.58845810644E-09,+2.31269473425E-09
7.79755951190E-07,+4.67020530875E-09,-4.57708378689E-10
7.79955991198E-07,+3.08100145736E-09,-2.86106946031E-09
7.80156031206E-07,+5.74164122421E-10,-2.80014465162E-09
7.80356071214E-07,-2.73451081870E-10,-9.85406915333E-10
7.80556111222E-07,+8.85381658523E-10,+8.44914610067E-11
7.80756151230E-07,+2.02686440704E-09,-7.41280267723E-10
7.80956191238E-07,+1.52828944473E-09,-2.08633584615E-09
7.81156231246E-07,+1.04096515417E-10,-2.14765480141E-09
7.81356271254E-07,-4.88441357685E-10,-1.05429853844E-09
7.81556311262E-07,+6.77706865245E-11,-3.69595608088E-10
7.81756351270E-07,+4.44213428082E-10,-6.99666732870E-10
7.81956391278E-07,-1.64560112257E-10,-8.96678424618E-10
7.82156431286E-07,-7.39235514828E-10,+7.63976981324E-11
7.82356471294E-07,+8.47779813726E-11,+1.39455350885E-09
7.82556511302E-07,+1.87619326985E-09,+1.34897156523E-09
7.82756551310E-07,+2.74229304086E-09,-2.37572832259E-10
7.82956591318E-07,+1.81694512458E-09,-1.58260886251E-09
7.83156631326E-07,+4.84504410998E-10,-1.23412496343E-09
7.83356671334E-07,+5.70484900352E-10,-2.64049877916E-12
7.83556711342E-07,+1.90239133431E-09,+1.35953095084E-10
7.83756751350E-07,+2.55932881089E-09,-1.28927412893E-09
7.83956791358E-07,+1.47130848243E-09,-2.62467417783E-09
7.84156831366E-07,-1.80998603391E-10,-2.33898052717E-09
7.84356871374E-07,-6.42834213875E-10,-1.02483355539E-09
7.84556911382E-07,+3.69538471532E-11,-4.19241188040E-10
7.84756951390E-07,+2.49669063224E-10,-8.70352080609E-10
7.84956991398E-07,-6.67823955766E-10,-8.55391374231E-10
7.85157031406E-07,-1.23801666845E-09,+7.03066235866E-10
7.85357071414E-07,+2.21983214253E-10,+2.54092482523E-09
7.85557111422E-07,+3.07543847008E-09,+2.35029104218E-09
7.85757151430E-07,+4.74912267186E-09,-2.85696806055E-10
7.85957191438E-07,+3.68438848909E-09,-3.18827588840E-09
7.86157231446E-07,+1.07090658968E-09,-4.07180430007E-09
7.86357271454E-07,-7.93258460158E-10,-2.98990378447E-09
7.86557311462E-07,-1.20430731529E-09,-1.68597130480E-09
7.86757351470E-07,-1.27283476856E-09,-1.03061807144E-09
7.86957391478E-07,-1.69579466694E-09,-1.80502315522E-10
7.87157431486E-07,-1.48300745686E-09,+1.53224285013E-09
7.87357471494E-07,+4.54152176853E-10,+2.92391831364E-09
7.87557511502E-07,+3.15615608977E-09,+2.16580080720E-09
7.87757551510E-07,+4.19659411847E-09,-6.00874138684E-10
7.87957591518E-07,+2.55481130163E-09,-2.92917686079E-09
7.88157631526E-07,+2.27635946668E-11,-2.77759008333E-09
7.88357671534E-07,-8.58971570973E-10,-8.77610281735E-10
7.88557711542E-07,+2.31398660671E-10,+3.18758528600E-10
7.88757751550E-07,+1.31220575006E-09,-2.72059592128E-10
7.88957791558E-07,+8.71945021978E-10,-1.25146986369E-09
7.89157831566E-07,-2.37332525008E-10,-8.97340177219E-10
7.89357871574E-07,-1.88827952404E-10,+4.51335937576E-10
7.89557911582E-07,+1.21452658505E-09,+9.61289704518E-10
7.89757951590E-07,+2.29835951068E-09,-1.17477097881E-10
7.89957991598E-07,+1.84106777533E-09,-1.47235900113E-09
7.90158031606E-07,+6.58109968027E-10,-1.60689981280E-09
7.90358071614E-07,+2.98190137846E-10,-8.49657105985E-10
7.90558111622E-07,+7.98351658361E-10,-6.79370126378E-10
7.90758151630E-07,+7.27160472764E-10,-1.40223373763E-09
7.90958191638E-07,-5.41433096069E-10,-1.56634298522E-09
7.91158231646E-07,-1.59917488437E-09,-4.87642771188E-11
7.91358271654E-07,-7.06288717685E-10,+2.07390218174E-09
7.91558311662E-07,+1.79100953591E-09,+2.59004986808E-09
7.91758351670E-07,+3.65491363302E-09,+8.72410654867E-10
7.91958391678E-07,+3.40568876003E-09,-1.35044764534E-09
7.92158431686E-07,+1.95019268970E-09,-2.18744277126E-09
7.92358471694E-07,+1.11363214855E-09,-1.79099510539E-09
7.92558511702E-07,+1.18820213702E-09,-1.69852291540E-09
7.92758551710E-07,+8.41600439264E-10,-2.40209469476E-09
7.92958591718E-07,-6.35582760919E-10,-2.61007251710E-09
7.93158631726E-07,-2.01758007265E-09,-1.20338983249E-09
7.93358671734E-07,-1.68028394492E-09,+9.30099615548E-10
7.93558711742E-07,+1.40316962274E-10,+1.84555588195E-09
7.93758751750E-07,+1.55997549584E-09,+1.03035021906E-09
7.93958791758E-07,+1.49961311387E-09,-1.15830509035E-11
7.94158831766E-07,+1.00257458293E-09,+8.64947287538E-11
7.94358871774E-07,+1.57880241680E-09,+6.49404245159E-10
7.94558911782E-07,+2.88008400760E-09,-1.15889831905E-11
7.94758951790E-07,+3.00128251829E-09,-2.02356387495E-09
7.94958991798E-07,+1.10171985398E-09,-3.43674425894E-09
7.95159031806E-07,-1.22366650152E-09,-2.61735850772E-09
7.95359071814E-07,-1.78524380584E-09,-3.91525956438E-10
7.95559111822E-07,-4.70936116545E-10,+9.60070653648E-10
7.95759151830E-07,+7.80401810741E-10,+5.39997785386E-10
7.95959191838E-07,+6.05696118207E-10,-2.54182590319E-10
7.96159231846E-07,-1.16539261682E-10,+1.45685489796E-10
7.96359271854E-07,+2.79226370373E-10,+1.30301474095E-09
7.96559311862E-07,+1.79853972645E-09,+1.49327586059E-09
7.96759351870E-07,+2.75438724370E-09,+2.10337659477E-10
7.96959391878E-07,+2.13313940513E-09,-1.07554942357E-09
7.97159431886E-07,+1.01049804434E-09,-9.47404632754E-10
7.97359471894E-07,+1.03621961588E-09,+8.76271425012E-12
7.97559511902E-07,+2.12777269884E-09,+7.14841567751E-11
7.97759551910E-07,+2.62093914301E-09,-1.16055770728E-09
7.97959591918E-07,+1.66548934720E-09,-2.19890552736E-09
7.98159631926E-07,+4.65221576945E-10,-1.81070687559E-09
7.98359671934E-07,+5.47612069478E-10,-8.44272144505E-10
7.98559711942E-07,+1.46035875342E-09,-1.06039863171E-09
7.98759751950E-07,+1.23540712234E-09,-2.48665587376E-09
7.98959791958E-07,-8.14907254223E-10,-3.03595780238E-09
7.99159831966E-07,-2.76799033267E-09,-1.17059665926E-09
7.99359871974E-07,-2.24880735424E-09,+1.83038824780E-09
7.99559911982E-07,+5.68878321359E-10,+3.12596134974E-09
7.99759951990E-07,+3.02512174496E-09,+1.63459837674E-09
7.99959991998E-07,+3.07730484209E-09,-7.83094204464E-10
8.00160032006E-07,+1.50097823691E-09,-1.70985162016E-09
8.00360072014E-07,+5.27612758405E-10,-9.60391261582E-10
8.00560112022E-07,+9.44501995997E-10,-2.87399284433E-10
8.00760152030E-07,+1.48405779181E-09,-7.42721166530E-10
8.00960192038E-07,+9.99878939935E-10,-1.41175020519E-09
8.01160232046E-07,+1.66076258987E-10,-1.06860851203E-09
8.01360272054E-07,+3.39977761816E-10,-1.68741359302E-10
8.01560312062E-07,+1.35463156635E-09,-2.43333008025E-10
8.01760352070E-07,+1.52880153225E-09,-1.55437094697E-09
8.01960392078E-07,+9.98098985101E-12,-2.41840860123E-09
8.02160432086E-07,-1.81205833083E-09,-1.31930777751E-09
8.02360472094E-07,-1.90220287954E-09,+1.00433532676E-09
8.02560512102E-07,-1.26585627692E-10,+2.38337724086E-09
8.02760552110E-07,+1.66819544308E-09,+1.89415110330E-09
8.02960592118E-07,+2.11621138904E-09,+7.97928116288E-10
8.03160632126E-07,+1.95429136806E-09,+5.49005317101E-10
8.03360672134E-07,+2.62671120174E-09,+7.03243285584E-10
8.03560712142E-07,+3.89456354879E-09,-3.35468315891E-10
8.03760752150E-07,+3.87270252849E-09,-2.75987409783E-09
8.03960792158E-07,+1.57036155416E-09,-4.59348977319E-09
8.04160832166E-07,-1.49005788540E-09,-3.92675618242E-09
8.04360872174E-07,-2.84206410436E-09,-1.27648935098E-09
8.04560912182E-07,-1.84898020912E-09,+1.02157825665E-09
8.04760952190E-07,-1.36921332229E-10,+1.54361193156E-09
8.04960992198E-07,+6.78173919931E-10,+1.07397808066E-09
8.05161032206E-07,+8.16691666606E-10,+1.01548949139E-09
8.05361072214E-07,+1.44006271476E-09,+1.35996299335E-09
8.05561112222E-07,+2.62540419760E-09,+1.00062827825E-09
8.05761152230E-07,+3.21084379112E-09,-3.30010814503E-10
8.05961192238E-07,+2.61969657970E-09,-1.49663100706E-09
8.06161232246E-07,+1.82451602138E-09,-1.63930710717E-09
8.06361272254E-07,+1.87636797007E-09,-1.54869564298E-09
8.06561312262E-07,+2.10559539888E-09,-2.49868854290E-09
8.06761352270E-07,+8.37403562658E-10,-4.02455268190E-09
8.06961392278E-07,-2.03175667406E-09,-3.97013216494E-09
8.07161432286E-07,-4.16892071809E-09,-1.20292257892E-09
8.07361472294E-07,-3.25441900249E-09,+2.45925086282E-09
8.07561512302E-07,+1.24573166207E-10,+3.91518750126E-09
8.07761552310E-07,+2.91363476212E-09,+2.23874579932E-09
8.07961592318E-07,+2.99800140689E-09,-3.60977029884E-10
8.08161632326E-07,+1.37917905820E-09,-1.27865179621E-09
8.08361672334E-07,+5.09037999744E-10,-4.52617289709E-10
8.08561712342E-07,+1.11525458067E-09,+1.21481692491E-10
8.08761752350E-07,+1.63671728080E-09,-6.27596147473E-10
8.08961792358E-07,+7.50714238408E-10,-1.45413701918E-09
8.09161832366E-07,-6.15533109774E-10,-7.24579895071E-10
8.09361872374E-07,-5.07490231426E-10,+1.13082893150E-09
8.09561912382E-07,+1.36618711634E-09,+2.02735391045E-09
8.09761952390E-07,+3.16726585032E-09,+8.86172119183E-10
8.09961992398E-07,+3.24544695945E-09,-1.07994282404E-09
8.10162032406E-07,+2.03754148106E-09,-2.07588643225E-09
8.10362072414E-07,+1.08942205112E-09,-1.93817277242E-09
8.10562112422E-07,+8.02118393782E-10,-1.84584579244E-09
8.10762152430E-07,+1.64351360649E-10,-2.18088572270E-09
8.10962192438E-07,-1.25271716681E-09,-1.80408502758E-09
8.11162232446E-07,-2.10483695308E-09,+9.78936730574E-11
8.11362272454E-07,-8.75850811718E-10,+2.26847971737E-09
8.11562312462E-07,+1.78704913498E-09,+2.49161028840E-09
8.11762352470E-07,+3.37187372274E-09,+3.76679172712E-10
8.11962392478E-07,+2.37735056924E-09,-1.88655058285E-09
8.12162432486E-07,+1.38779500826E-10,-2.00573968888E-09
8.12362472494E-07,-8.01984635442E-10,-2.30091146447E-10
8.12562512503E-07,+2.88230425952E-10,+1.17414174638E-09
8.12762552511E-07,+1.75295866232E-09,+8.18634458920E-10
8.12962592519E-07,+1.93078976330E-09,-3.37372181585E-10
8.13162632527E-07,+1.19041352182E-09,-6.51228800610E-10
8.13362672535E-07,+1.02409921605E-09,-8.46810564981E-11
8.13562712543E-07,+1.73606361079E-09,+1.42588128800E-11
8.13762752551E-07,+2.06656233116E-09,-8.88444328299E-10
8.13962792559E-07,+1.19970935132E-09,-1.60788115301E-09
8.14162832567E-07,+1.69691377047E-10,-9.72142809557E-10
8.14362872575E-07,+5.30501044769E-10,+2.95294090136E-10
8.14562912583E-07,+2.07410264291E-09,+3.34791407747E-10
8.14762952591E-07,+2.84759940228E-09,-1.34062605055E-09
8.14962992599E-07,+1.61510144431E-09,-3.01760416371E-09
8.15163032607E-07,-5.00743829959E-10,-2.86834532425E-09
8.15363072615E-07,-1.43069742107E-09,-1.21791416391E-09
8.15563112623E-07,-7.46295023444E-10,+1.32162987452E-11
8.15763152631E-07,+2.02584402461E-11,-1.20206801381E-10
8.15963192639E-07,-3.51970610291E-10,-5.00325638637E-10
8.16163232647E-07,-1.09168157275E-09,+2.68417942230E-10
8.16363272655E-07,-6.24976989298E-10,+1.76797787621E-09
8.16563312663E-07,+1.09755073442E-09,+2.29349724542E-09
8.16763352671E-07,+2.42385002930E-09,+1.23385194876E-09
8.16963392679E-07,+2.23228465664E-09,-4.75819880123E-11
8.17163432687E-07,+1.45340406203E-09,-8.79646146127E-11
8.17363472695E-07,+1.73693127107E-09,+6.41993322779E-10
8.17563512703E-07,+3.09134315344E-09,+3.89078295592E-10
8.17763552711E-07,+3.77063427807E-09,-1.41943802435E-09
8.17963592719E-07,+2.58532126612E-09,-3.29098273714E-09
8.18163632727E-07,+4.66974797602E-10,-3.57187604720E-09
8.18363672735E-07,-8.31828116112E-10,-2.49840261731E-09
8.18563712743E-07,-1.03054757722E-09,-1.58571149552E-09
8.18763752751E-07,-1.37274949713E-09,-1.30349076788E-09
8.18963792759E-07,-2.39529272952E-09,-4.21831265922E-10
8.19163832767E-07,-2.67992171048E-09,+1.93079546889E-09
8.19363872775E-07,-5.94741714823E-10,+4.37284064057E-09
8.19563912783E-07,+3.16489771432E-09,+4.41416019371E-09
8.19763952791E-07,+5.77205045523E-09,+1.43925793909E-09
8.19963992799E-07,+5.23748125760E-09,-2.30978960729E-09
8.20164032807E-07,+2.49212669381E-09,-4.11498422261E-09
8.20364072815E-07,+3.23324476072E-11,-3.55264591351E-09
8.20564112823E-07,-9.73339304178E-10,-2.27620866396E-09
8.20764152831E-07,-1.39244826180E-09,-1.45434333610E-09
8.20964192839E-07,-2.08236421584E-09,-4.76615492300E-10
8.21164232847E-07,-2.24912705012E-09,+1.47829308336E-09
8.21364272855E-07,-6.03986127866E-10,+3.50608796099E-09
8.21564312863E-07,+2.37076957056E-09,+3.65177285984E-09
8.21764352871E-07,+4.40646055617E-09,+1.43881464054E-09
8.21964392879E-07,+3.97127777008E-09,-1.23084005036E-09
8.22164432887E-07,+2.05947123815E-09,-2.18624484977E-09
8.22364472895E-07,+8.64050471414E-10,-1.42134899285E-09
8.22564512903E-07,+1.09827392944E-09,-7.22720342324E-10
8.22764552911E-07,+1.46880215555E-09,-1.13729365066E-09
8.22964592919E-07,+7.99694916007E-10,-1.74544505726E-09
8.23164632927E-07,-2.62725673969E-10,-1.25944875247E-09
8.23364672935E-07,-2.89847584009E-10,-3.23538162355E-11
8.23564712943E-07,+7.42160239627E-10,+4.06924176645E-10
8.23764752951E-07,+1.31307634993E-09,-3.97553452431E-10
8.23964792959E-07,+5.27486624461E-10,-1.05509839470E-09
8.24164832967E-07,-4.75518253909E-10,-2.37961064145E-10
8.24364872975E-07,+3.58267099441E-11,+1.33159313641E-09
8.24564912983E-07,+1.96898479005E-09,+1.64555315260E-09
8.24764952991E-07,+3.33369444275E-09,+6.81756039362E-12
8.24964992999E-07,+2.68871168833E-09,-2.01546260303E-09
8.25165033007E-07,+8.60081781490E-10,-2.54828410336E-09
8.25365073015E-07,-3.00793421112E-10,-1.62874407376E-09
8.25565113023E-07,-3.01464424171E-10,-7.47505126837E-10
8.25765153031E-07,-2.44045852552E-10,-5.55565177405E-10
8.25965193039E-07,-7.46694174465E-10,-8.70444382137E-11
8.26165233047E-07,-7.10922074069E-10,+1.39424867787E-09
8.26365273055E-07,+1.09372515859E-09,+2.68007754968E-09
8.26565313063E-07,+3.76726149998E-09,+1.78236398170E-09
8.26765353071E-07,+4.72665473265E-09,-1.30411728235E-09
