Stimulus(s),S21(Real),S21(Imag)
5.54710942188E-07,+8.20379352196E-10,-1.29979306585E-09
5.54910982196E-07,+4.43430599429E-10,-3.09745670393E-09
5.55111022204E-07,-1.37528373130E-09,-4.31101049064E-09
5.55311062212E-07,-4.06200846138E-09,-4.09729217016E-09
5.55511102220E-07,-6.64869403086E-09,-1.76160845255E-09
5.55711142228E-07,-7.25511148550E-09,+2.73052639192E-09
5.55911182236E-07,-3.93799684191E-09,+7.33494283489E-09
5.56111222244E-07,+2.69134368895E-09,+8.27196746636E-09
5.56311262252E-07,+8.32174165652E-09,+3.46261369029E-09
5.56511302260E-07,+8.13075157778E-09,-4.23747167211E-09
5.56711342268E-07,+1.89293786517E-09,-8.60796574818E-09
5.56911382276E-07,-4.91096190916E-09,-5.94292045173E-09
5.57111422284E-07,-6.11755906631E-09,+9.49850443186E-10
5.57311462292E-07,-9.55636586049E-10,+5.41597799617E-09
5.57511502300E-07,+5.50849644365E-09,+3.54971532262E-09
5.57711542308E-07,+7.80784777239E-09,-2.53180605908E-09
5.57911582316E-07,+5.01898836846E-09,-7.82475103226E-09
5.58111622324E-07,+1.37074268697E-10,-9.56260713445E-09
5.58311662332E-07,-4.06533405378E-09,-8.43616226632E-09
5.58511702340E-07,-7.03095860145E-09,-5.82779576287E-09
5.58711742348E-07,-8.65317580748E-09,-1.89727736945E-09
5.58911782356E-07,-7.64533091309E-09,+2.94393526203E-09
5.59111822364E-07,-3.19032218699E-09,+6.26444052772E-09
5.59311862372E-07,+2.53267992860E-09,+5.29724843711E-09
5.59511902380E-07,+5.39633434403E-09,+5.15579023429E-10
5.59711942388E-07,+3.62857312563E-09,-4.00249735967E-09
5.59911982396E-07,+8.57362932049E-12,-4.78858451232E-09
5.60112022404E-07,-1.32622418638E-09,-2.85947531703E-09
5.60312062412E-07,+1.85443413576E-10,-2.23141980009E-09
5.60512102420E-07,+1.03044805166E-09,-4.75767436382E-09
5.60712142428E-07,-1.80551482343E-09,-7.75872322609E-09
5.60912182436E-07,-7.02177946646E-09,-7.33466253685E-09
5.61112222444E-07,-1.06333064206E-08,-2.96391426647E-09
5.61312262452E-07,-1.05802598029E-08,+2.38756503221E-09
5.61512302460E-07,-8.24418593370E-09,+6.24228922433E-09
5.61712342468E-07,-5.38771202048E-09,+8.98712696229E-09
5.61912382476E-07,-1.34484222613E-09,+1.16254571236E-08
5.62112422484E-07,+5.33433177522E-09,+1.25983687852E-08
5.62312462492E-07,+1.31473074116E-08,+8.75921115575E-09
5.62512502501E-07,+1.74794850026E-08,-3.07624347631E-10
5.62712542509E-07,+1.50089441555E-08,-1.04519766557E-08
5.62912582517E-07,+7.30867861612E-09,-1.65105487523E-08
5.63112622525E-07,-9.91440741583E-10,-1.70704951413E-08
5.63312662533E-07,-7.11646692169E-09,-1.46084096621E-08
5.63512702541E-07,-1.18649228803E-08,-1.12531745231E-08
5.63712742549E-07,-1.63156397759E-08,-6.09774704422E-09
5.63912782557E-07,-1.84871809682E-08,+2.35483700569E-09
5.64112822565E-07,-1.48958715463E-08,+1.21652283906E-08
5.64312862573E-07,-5.21804922966E-09,+1.81905940883E-08
5.64512902581E-07,+6.08901777679E-09,+1.68026612019E-08
5.64712942589E-07,+1.35144512839E-08,+9.38010077912E-09
5.64912982597E-07,+1.50736836172E-08,+4.76139993163E-10
5.65113022605E-07,+1.25032876853E-08,-6.63385098762E-09
5.65313062613E-07,+7.82049002141E-09,-1.14724417143E-08
5.65513102621E-07,+1.42141569682E-09,-1.39864377659E-08
5.65713142629E-07,-6.03369690708E-09,-1.27067455810E-08
5.65913182637E-07,-1.15316614722E-08,-6.64838810307E-09
5.66113222645E-07,-1.14534876998E-08,+1.72330907005E-09
5.66313262653E-07,-5.63505687601E-09,+7.26972755188E-09
5.66513302661E-07,+1.57695689587E-09,+6.73495251715E-09
5.66713342669E-07,+5.19761039330E-09,+1.86038006853E-09
5.66913382677E-07,+4.12801083519E-09,-2.71302316670E-09
5.67113422685E-07,+1.24928135237E-09,-4.19521326544E-09
5.67313462693E-07,-4.53685231001E-10,-3.54939405010E-09
5.67513502701E-07,-7.49668557118E-10,-3.04878340575E-09
5.67713542709E-07,-1.10123657864E-09,-3.30546360820E-09
5.67913582717E-07,-2.09249406455E-09,-3.36229371464E-09
5.68113622725E-07,-3.02783391602E-09,-2.72909042064E-09
5.68313662733E-07,-3.54997482377E-09,-1.93198401680E-09
5.68513702741E-07,-4.18090168184E-09,-1.07821284784E-09
5.68713742749E-07,-4.81749946550E-09,+7.16659627896E-10
5.68913782757E-07,-3.89258451769E-09,+3.58969261475E-09
5.69113822765E-07,-2.95712117522E-10,+5.45702298177E-09
5.69313862773E-07,+4.18867804059E-09,+3.74819949794E-09
5.69513902781E-07,+5.79675042399E-09,-1.14436799824E-09
5.69713942789E-07,+2.83634314415E-09,-5.30786527698E-09
5.69913982797E-07,-1.94072880341E-09,-5.13887515685E-09
5.70114022805E-07,-3.99064562136E-09,-1.32440221594E-09
5.70314062813E-07,-1.82601534577E-09,+1.92299085658E-09
5.70514102821E-07,+1.67980033666E-09,+1.56739654793E-09
5.70714142829E-07,+2.93578691319E-09,-1.26131513467E-09
5.70914182837E-07,+1.55783834008E-09,-3.33316746848E-09
5.71114222845E-07,-8.12596036554E-11,-3.38246045401E-09
5.71314262853E-07,-4.81711059016E-10,-2.96352631844E-09
5.71514302861E-07,-7.66433340617E-10,-3.51503994321E-09
5.71714342869E-07,-2.48161696005E-09,-4.02471321505E-09
5.71914382877E-07,-4.83472344703E-09,-2.47973261827E-09
5.72114422885E-07,-5.28874454031E-09,+1.07234797417E-09
5.72314462893E-07,-2.66315469653E-09,+4.10734480424E-09
5.72514502901E-07,+1.42324271772E-09,+4.33627804668E-09
5.72714542909E-07,+4.43644402502E-09,+1.89412069731E-09
5.72914582917E-07,+5.32709037865E-09,-1.53308825093E-09
5.73114622925E-07,+4.44675502580E-09,-4.79997838693E-09
5.73314662933E-07,+1.94682171792E-09,-7.50714696894E-09
5.73514702941E-07,-2.29608729328E-09,-8.62169762612E-09
5.73714742949E-07,-7.01948752653E-09,-6.53522916707E-09
5.73914782957E-07,-9.30016258768E-09,-1.32474708816E-09
5.74114822965E-07,-7.23707222896E-09,+4.00345395445E-09
5.74314862973E-07,-2.53970124594E-09,+5.96533440959E-09
5.74514902981E-07,+8.91816331302E-10,+4.38895795867E-09
5.74714942989E-07,+1.36316233531E-09,+2.59628512936E-09
5.74914982997E-07,+1.33315762915E-09,+3.17173956544E-09
5.75115023005E-07,+4.05613976998E-09,+4.43129364692E-09
5.75315063013E-07,+8.86763182821E-09,+2.33418335662E-09
5.75515103021E-07,+1.12088881769E-08,-4.20500682890E-09
5.75715143029E-07,+7.73094930284E-09,-1.12238457868E-08
5.75915183037E-07,+3.31818979066E-10,-1.36550780664E-08
5.76115223045E-07,-5.80636014877E-09,-1.06106731817E-08
5.76315263053E-07,-7.67052753647E-09,-5.72660519130E-09
5.76515303061E-07,-6.74335964706E-09,-2.59244297640E-09
5.76715343069E-07,-5.92986165498E-09,-1.22941905993E-09
5.76915383077E-07,-5.66554200015E-09,+3.76629941264E-10
5.77115423085E-07,-4.22590040892E-09,+2.53087318052E-09
5.77315463093E-07,-1.16508463987E-09,+3.24386041866E-09
5.77515503101E-07,+1.33278713970E-09,+1.35774565875E-09
5.77715543109E-07,+1.17238716242E-09,-1.31123512707E-09
5.77915583117E-07,-7.30129603916E-10,-2.02443602366E-09
5.78115623125E-07,-1.51294100754E-09,-6.28996406299E-10
5.78315663133E-07,-8.22263645407E-11,+3.07294002607E-10
5.78515703141E-07,+1.53731186503E-09,-1.04228485303E-09
5.78715743149E-07,+9.99663877873E-10,-3.37805860377E-09
5.78915783157E-07,-1.25603704207E-09,-4.11512407446E-09
5.79115823165E-07,-2.74479194792E-09,-2.83838894995E-09
5.79315863173E-07,-2.36904018080E-09,-1.67589178911E-09
5.79515903181E-07,-1.81018048045E-09,-2.21821239615E-09
5.79715943189E-07,-3.08312942510E-09,-3.28073107970E-09
5.79915983197E-07,-5.70026302935E-09,-2.48065888757E-09
5.80116023205E-07,-7.22837755174E-09,+6.67902673677E-10
5.80316063213E-07,-6.23543498657E-09,+4.29775673334E-09
5.80516103221E-07,-3.53445106430E-09,+6.62530576348E-09
5.80716143229E-07,-4.06589324993E-10,+7.59632213570E-09
5.80916183237E-07,+3.10589897713E-09,+7.62365065783E-09
5.81116223245E-07,+7.13571439912E-09,+5.88132577369E-09
5.81316263253E-07,+1.00105337329E-08,+1.35976444660E-09
5.81516303261E-07,+9.09767279630E-09,-4.48447536669E-09
5.81716343269E-07,+4.25995504106E-09,-7.76588680522E-09
5.81916383277E-07,-6.90385972819E-10,-6.03306664787E-09
5.82116423285E-07,-1.36916899899E-09,-1.54448306027E-09
5.82316463293E-07,+2.39432352661E-09,+5.93320043391E-10
5.82516503301E-07,+6.20137546537E-09,-2.19643720264E-09
5.82716543309E-07,+5.87033702460E-09,-7.32904296544E-09
5.82916583317E-07,+1.74224004727E-09,-1.02530074843E-08
5.83116623325E-07,-2.44278004901E-09,-9.43380525915E-09
5.83316663333E-07,-4.21291629443E-09,-7.17682410553E-09
5.83516703341E-07,-4.58253592766E-09,-5.94190889204E-09
5.83716743349E-07,-5.56763205408E-09,-5.39566826798E-09
5.83916783357E-07,-7.01411301400E-09,-3.81550081671E-09
5.84116823365E-07,-7.15621929134E-09,-1.24415299279E-09
5.84316863373E-07,-5.70986452321E-09,+3.79475413441E-10
5.84516903381E-07,-4.68794565930E-09,+2.56258093306E-10
5.84716943389E-07,-5.50179734445E-09,+3.34089201866E-10
5.84916983397E-07,-6.44260168938E-09,+2.78034117824E-09
5.85117023405E-07,-4.44802991695E-09,+6.54537566045E-09
5.85317063413E-07,+7.75213756682E-10,+7.90088977747E-09
5.85517103421E-07,+5.69250655619E-09,+4.70961816852E-09
5.85717143429E-07,+6.58840791851E-09,-8.74988467845E-10
5.85917183437E-07,+3.48213459049E-09,-4.68670520794E-09
5.86117223445E-07,-3.86573901283E-10,-4.86590171405E-09
5.86317263453E-07,-2.40109325865E-09,-2.95385219480E-09
5.86517303461E-07,-2.65581353537E-09,-1.08207343517E-09
5.86717343469E-07,-2.19709616938E-09,+3.88064251355E-10
5.86917383477E-07,-8.10410370360E-10,+1.74328039959E-09
5.87117423485E-07,+2.01873283335E-09,+1.76423221396E-09
5.87317463493E-07,+4.54106262421E-09,-1.35508856208E-09
5.87517503501E-07,+3.17813435053E-09,-6.59706221319E-09
5.87717543509E-07,-3.28702784835E-09,-9.22438969430E-09
5.87917583517E-07,-1.07318128218E-08,-4.93414219583E-09
5.88117623525E-07,-1.24360727570E-08,+5.02424961455E-09
5.88317663533E-07,-5.36572863251E-09,+1.38781327196E-08
5.88517703541E-07,+6.70015583244E-09,+1.50003432401E-08
5.88717743549E-07,+1.64334431873E-08,+7.33070581789E-09
5.88917783557E-07,+1.87811236185E-08,-4.65314092626E-09
5.89117823565E-07,+1.35265527290E-08,-1.51979760361E-08
5.89317863573E-07,+3.53698349327E-09,-2.06679062145E-08
5.89517903581E-07,-7.66955846548E-09,-1.97440561241E-08
5.89717943589E-07,-1.64994960240E-08,-1.26757111327E-08
5.89917983597E-07,-1.95216779408E-08,-1.78330804852E-09
5.90118023605E-07,-1.53904981709E-08,+8.26915732257E-09
5.90318063613E-07,-6.81547048361E-09,+1.28909100152E-08
5.90518103621E-07,+8.58154062136E-10,+1.13226087305E-08
5.90718143629E-07,+4.22000040911E-09,+7.30439516812E-09
5.90918183637E-07,+4.70069955827E-09,+5.07252022835E-09
5.91118223645E-07,+6.20777600185E-09,+4.88336182387E-09
5.91318263653E-07,+1.00909537915E-08,+3.28177012738E-09
5.91518303661E-07,+1.33891391969E-08,-2.26989543590E-09
5.91718343669E-07,+1.22825270214E-08,-1.00455894863E-08
5.91918383677E-07,+6.33353758024E-09,-1.58154857912E-08
5.92118423685E-07,-1.45938225668E-09,-1.71027863709E-08
5.92318463693E-07,-8.13773490337E-09,-1.46644075359E-08
5.92518503701E-07,-1.29418365245E-08,-1.01487300951E-08
5.92718543709E-07,-1.58661091269E-08,-3.92658503305E-09
5.92918583717E-07,-1.56406307664E-08,+3.82555987698E-09
5.93118623725E-07,-1.07429011400E-08,+1.08955337198E-08
5.93318663733E-07,-2.26707308840E-09,+1.36872371520E-08
5.93518703741E-07,+5.70170274193E-09,+1.06771784628E-08
5.93718743749E-07,+9.46204256067E-09,+4.28279885083E-09
5.93918783757E-07,+8.88772912798E-09,-1.54659833851E-09
5.94118823765E-07,+6.49906942037E-09,-5.11590698145E-09
5.94318863773E-07,+3.85873719962E-09,-7.42817316925E-09
5.94518903781E-07,+2.16429531184E-10,-9.12239764866E-09
5.94718943789E-07,-4.90008295924E-09,-8.51871406213E-09
5.94918983797E-07,-9.04340439113E-09,-3.82918562866E-09
5.95119023805E-07,-8.36780021123E-09,+3.26957844175E-09
5.95319063813E-07,-2.01355219574E-09,+7.75666434459E-09
5.95519103821E-07,+5.98297752831E-09,+5.65796309187E-09
5.95719143829E-07,+9.81735518019E-09,-2.08464302661E-09
5.95919183837E-07,+6.72592021702E-09,-1.04347269805E-08
5.96119223845E-07,-1.41844914613E-09,-1.44359024865E-08
5.96319263853E-07,-1.03716663378E-08,-1.22054903238E-08
5.96519303861E-07,-1.62881199359E-08,-4.78407589677E-09
5.96719343869E-07,-1.66802611922E-08,+5.15693464489E-09
5.96919383877E-07,-1.06990052696E-08,+1.38141003687E-08
5.97119423885E-07,-1.88306024224E-10,+1.69889179595E-08
5.97319463893E-07,+9.93168037590E-09,+1.25605251433E-08
5.97519503901E-07,+1.42537481682E-08,+2.96333539967E-09
5.97719543909E-07,+1.11736234047E-08,-5.87607135283E-09
5.97919583917E-07,+4.32621955914E-09,-9.27930515450E-09
5.98119623925E-07,-9.95091020469E-10,-7.54010151545E-09
5.98319663933E-07,-2.71290306241E-09,-4.48533991873E-09
5.98519703941E-07,-2.67130246896E-09,-2.75887754125E-09
5.98719743949E-07,-2.88337227046E-09,-1.64765933434E-09
5.98919783957E-07,-2.62695326190E-09,+2.53557265627E-10
5.99119823965E-07,-2.60202323381E-10,+1.75652049316E-09
5.99319863973E-07,+3.05666621678E-09,+1.67789430477E-10
5.99519903981E-07,+3.46402204653E-09,-4.43896579476E-09
5.99719943989E-07,-9.98407600030E-10,-7.81755214585E-09
5.99919983997E-07,-7.08038970119E-09,-5.75250906326E-09
6.00120024005E-07,-9.10109744909E-09,+8.45058337046E-10
6.00320064013E-07,-5.04303293256E-09,+6.39715502655E-09
6.00520104021E-07,+1.25750327612E-09,+6.50014329941E-09
6.00720144029E-07,+4.43597345461E-09,+2.33483233065E-09
6.00920184037E-07,+3.19040630622E-09,-1.33466082252E-09
6.01120224045E-07,+7.12528447905E-10,-1.69138418475E-09
6.01320264053E-07,+2.21096525203E-10,-2.05046666442E-10
6.01520304061E-07,+1.56822587357E-09,+2.71881707330E-10
6.01720344069E-07,+2.60461354463E-09,-8.80076750290E-10
6.01920384077E-07,+2.45867429085E-09,-2.25211413306E-09
6.02120424085E-07,+2.00347997898E-09,-3.15866163511E-09
6.02320464093E-07,+1.50549074775E-09,-4.40635796907E-09
6.02520504101E-07,-3.55974213237E-10,-6.06202887869E-09
6.02720544109E-07,-4.18179127358E-09,-6.04022924075E-09
6.02920584117E-07,-7.62383150697E-09,-2.36602097323E-09
6.03120624125E-07,-7.09813219532E-09,+3.52704145625E-09
6.03320664133E-07,-1.97351067720E-09,+7.24833274558E-09
6.03520704141E-07,+4.07779731977E-09,+5.83190157126E-09
6.03720744149E-07,+6.66655927982E-09,+8.99314039197E-10
6.03920784157E-07,+5.04975874258E-09,-3.29303164227E-09
6.04120824165E-07,+2.11709968895E-09,-4.44166318895E-09
6.04320864173E-07,+4.68461953520E-10,-3.81396684552E-09
6.04520904181E-07,-1.73680909464E-10,-3.44169128928E-09
6.04720944189E-07,-1.24048638534E-09,-3.17450221417E-09
6.04920984197E-07,-2.29609543953E-09,-1.58742976052E-09
6.05121024205E-07,-1.28794362416E-09,+9.00695615477E-10
6.05321064213E-07,+2.16916677729E-09,+1.49027779223E-09
6.05521104221E-07,+5.15026081980E-09,-1.73954854596E-09
6.05721144229E-07,+4.09452971378E-09,-6.89219789033E-09
6.05921184237E-07,-1.21766896492E-09,-9.59906542381E-09
6.06121224245E-07,-7.16062359545E-09,-7.24454310796E-09
6.06321264253E-07,-9.67760070296E-09,-1.23390266797E-09
6.06521304261E-07,-7.53202436737E-09,+4.79341818707E-09
6.06721344269E-07,-2.26403163036E-09,+8.05490433752E-09
6.06921384277E-07,+3.83667115620E-09,+7.65088234607E-09
6.07121424285E-07,+8.75808309665E-09,+3.75974598750E-09
6.07321464293E-07,+1.05375467162E-08,-2.59034152452E-09
6.07521504301E-07,+7.86585981723E-09,-8.87316054059E-09
6.07721544309E-07,+1.82971718335E-09,-1.17671556760E-08
6.07921584317E-07,-3.87438452574E-09,-9.90272968406E-09
6.08121624325E-07,-5.89742471204E-09,-5.66718793197E-09
6.08321664333E-07,-4.61606431576E-09,-3.08096067873E-09
6.08521704341E-07,-3.63075374841E-09,-3.47810923036E-09
6.08721744349E-07,-5.40704848145E-09,-4.10297472685E-09
6.08921784357E-07,-8.14745667390E-09,-1.65908266892E-09
6.09121824365E-07,-7.88508176289E-09,+3.32471478729E-09
6.09321864373E-07,-3.40320832490E-09,+6.72814077514E-09
6.09521904381E-07,+2.03095082067E-09,+5.48918823081E-09
6.09721944389E-07,+4.20420586072E-09,+1.02193060124E-09
6.09921984397E-07,+2.36545167988E-09,-2.58220482914E-09
6.10122024405E-07,-6.63471593460E-10,-3.02093048421E-09
6.10322064413E-07,-2.17523019809E-09,-1.44040777766E-09
6.10522104421E-07,-2.07570528580E-09,+4.30351901423E-11
6.10722144429E-07,-1.53653829814E-09,+9.77773699989E-10
6.10922184437E-07,-6.03665554102E-10,+1.94428966248E-09
6.11122224445E-07,+1.46390722672E-09,+2.36135613189E-09
6.11322264453E-07,+3.88476818422E-09,+6.62591975163E-10
6.11522304461E-07,+4.12003473503E-09,-3.00917843391E-09
6.11722344469E-07,+8.98053540427E-10,-5.67905871163E-09
6.11922384477E-07,-3.37972168599E-09,-4.42436993958E-09
6.12122424485E-07,-4.64336388526E-09,-8.83467024726E-11
6.12322464493E-07,-1.71616241569E-09,+3.14375092111E-09
6.12522504501E-07,+2.16799552910E-09,+2.32563938451E-09
6.12722544509E-07,+3.03903646552E-09,-9.22230814089E-10
6.12922584517E-07,+7.51370247258E-10,-2.43946692583E-09
6.13122624525E-07,-1.01903106619E-09,-4.68164266190E-10
6.13322664533E-07,+8.26008997872E-10,+2.37703649454E-09
6.13522704541E-07,+5.33480920695E-09,+2.15114129166E-09
6.13722744549E-07,+8.67979186470E-09,-2.27849674443E-09
6.13922784557E-07,+7.94899478779E-09,-8.52981185755E-09
6.14122824565E-07,+3.12947203257E-09,-1.32661644536E-08
6.14322864573E-07,-3.88893171645E-09,-1.44262017704E-08
6.14522904581E-07,-1.07896767642E-08,-1.13491098425E-08
6.14722944589E-07,-1.50545632509E-08,-4.44709326737E-09
6.14922984597E-07,-1.42903483101E-08,+4.12516465454E-09
6.15123024605E-07,-8.08937582058E-09,+1.03367245277E-08
6.15323064613E-07,+3.53084806498E-10,+1.06636615247E-08
6.15523104621E-07,+5.86806695344E-09,+5.42517270392E-09
6.15723144629E-07,+5.60957594692E-09,-9.68948837911E-10
6.15923184637E-07,+1.49075079180E-09,-3.94394785019E-09
6.16123224645E-07,-2.20837568861E-09,-2.75841367294E-09
6.16323264653E-07,-3.27521524143E-09,-7.60367749028E-11
6.16523304661E-07,-2.75472142511E-09,+1.94079450230E-09
6.16723344669E-07,-1.94479983884E-09,+3.75005704877E-09
6.16923384677E-07,+1.72646379885E-10,+6.16971786619E-09
6.17123424685E-07,+5.17005278288E-09,+7.35880062833E-09
6.17323464693E-07,+1.14243975413E-08,+3.95184490680E-09
6.17523504701E-07,+1.40161847730E-08,-4.40232303843E-09
6.17723544709E-07,+9.48142176628E-09,-1.29843343569E-08
6.17923584717E-07,+4.99326627177E-11,-1.57970286510E-08
6.18123624725E-07,-7.95018862134E-09,-1.13218882380E-08
6.18323664733E-07,-9.95165914374E-09,-3.72280400048E-09
6.18523704741E-07,-6.72075148573E-09,+1.58769092889E-09
6.18723744749E-07,-2.24330954228E-09,+2.61879113705E-09
6.18923784757E-07,+5.97301791045E-10,+8.85346931113E-10
6.19123824765E-07,+1.36463379554E-09,-1.66810343325E-09
6.19323864773E-07,+2.35973571201E-10,-4.14733939555E-09
6.19523904781E-07,-2.96171721538E-09,-5.39746353487E-09
6.19723944789E-07,-7.09180477179E-09,-3.40630459906E-09
6.19923984797E-07,-8.68358309761E-09,+2.27590493763E-09
6.20124024805E-07,-4.73019456967E-09,+8.16266109153E-09
6.20324064813E-07,+3.14585237435E-09,+8.94337286400E-09
6.20524104821E-07,+8.86668741702E-09,+3.02244218893E-09
6.20724144829E-07,+7.57747049376E-09,-4.91121275019E-09
6.20924184837E-07,+8.58913586189E-10,-8.11232585051E-09
6.21124224845E-07,-4.76227740344E-09,-4.58188739306E-09
6.21324264853E-07,-4.59097946976E-09,+1.22405649819E-09
6.21524304861E-07,-1.55901589559E-10,+3.59455420569E-09
6.21724344869E-07,+3.46974983836E-09,+1.43020193609E-09
6.21924384877E-07,+3.63590497568E-09,-1.79866690977E-09
6.22124424885E-07,+2.17002874875E-09,-3.07739858652E-09
6.22324464893E-07,+1.78771780123E-09,-3.20188612943E-09
6.22524504901E-07,+2.11288524821E-09,-4.68020868938E-09
6.22724544909E-07,+3.76337823579E-10,-7.55383247294E-09
6.22924584917E-07,-4.52703193763E-09,-8.71824129169E-09
6.23124624925E-07,-9.97893130566E-09,-5.41315014251E-09
6.23324664933E-07,-1.19452123393E-08,+1.57515495807E-09
6.23524704941E-07,-8.63074166014E-09,+8.51984756072E-09
6.23724744949E-07,-1.57557906920E-09,+1.18329600684E-08
6.23924784957E-07,+5.96978973140E-09,+1.01290642210E-08
6.24124824965E-07,+1.08642870497E-08,+4.22178126219E-09
6.24324864973E-07,+1.09389314098E-08,-3.42635587187E-09
6.24524904981E-07,+5.90327178128E-09,-9.12895139941E-09
6.24724944989E-07,-1.56090343175E-09,-9.50194264389E-09
6.24924984997E-07,-6.52831041052E-09,-4.24877153100E-09
6.25125025005E-07,-5.40936283483E-09,+2.57975843532E-09
6.25325065013E-07,+5.11143741965E-10,+5.44195789413E-09
6.25525105021E-07,+5.83896380965E-09,+2.34906170193E-09
6.25725145029E-07,+6.16713478416E-09,-3.22100339372E-09
6.25925185037E-07,+2.27919716446E-09,-5.99997584270E-09
6.26125225045E-07,-1.17598941352E-09,-4.31172358780E-09
6.26325265053E-07,-9.03376590675E-10,-1.24433314778E-09
6.26525305061E-07,+1.91955539427E-09,-7.06396527741E-10
6.26725345069E-07,+3.71464186496E-09,-3.32249576128E-09
6.26925385077E-07,+2.56702520053E-09,-6.63511517042E-09
6.27125425085E-07,-6.16097254603E-10,-8.35414416937E-09
6.27325465093E-07,-4.24880943025E-09,-8.10266818370E-09
6.27525505101E-07,-7.71614362789E-09,-6.13305031820E-09
6.27725545109E-07,-1.03616314272E-08,-2.02383621886E-09
6.27925585117E-07,-1.02190904533E-08,+4.06582898905E-09
6.28125625125E-07,-5.52719141665E-09,+9.51458074814E-09
6.28325665133E-07,+2.29351525508E-09,+1.04051535582E-08
6.28525705141E-07,+8.53196703866E-09,+5.44401207757E-09
6.28725745149E-07,+9.17292664189E-09,-2.00100789138E-09
6.28925785157E-07,+4.76229481059E-09,-6.75234872358E-09
6.29125825165E-07,-4.22221568456E-10,-6.62705295290E-09
6.29325865173E-07,-2.88616864142E-09,-3.74891999662E-09
6.29525905181E-07,-2.74345215636E-09,-1.27264093826E-09
6.29725945189E-07,-1.97388933881E-09,+2.07452867721E-11
6.29925985197E-07,-1.15083518398E-09,+1.22652114513E-09
6.30126025205E-07,+8.36145158975E-10,+2.41140273609E-09
6.30326065213E-07,+4.14004087008E-09,+1.82159250315E-09
6.30526105221E-07,+6.59693745737E-09,-1.64593805245E-09
6.30726145229E-07,+5.86480691546E-09,-6.36404664125E-09
6.30926185237E-07,+2.17508170319E-09,-9.41765943600E-09
6.31126225245E-07,-2.12976948958E-09,-9.67954238972E-09
6.31326265253E-07,-5.54619718823E-09,-8.29790719582E-09
6.31526305261E-07,-8.56159172569E-09,-6.11089808864E-09
6.31726345269E-07,-1.13465592689E-08,-2.05055788967E-09
6.31926385277E-07,-1.15835601369E-08,+4.66036313256E-09
6.32126425285E-07,-6.37247945542E-09,+1.13498733797E-08
6.32326465293E-07,+3.39781388488E-09,+1.27766870728E-08
6.32526505301E-07,+1.19172204107E-08,+6.23287544816E-09
6.32726545309E-07,+1.29962925007E-08,-4.76713420451E-09
6.32926585317E-07,+5.81660398744E-09,-1.28921770975E-08
6.33126625325E-07,-4.35733564772E-09,-1.32668128451E-08
6.33326665333E-07,-1.10777188281E-08,-7.05072166438E-09
6.33526705341E-07,-1.17479625174E-08,+8.06458077207E-10
6.33726745349E-07,-8.08023808445E-09,+6.23384033392E-09
6.33926785357E-07,-3.07620586521E-09,+8.12671405943E-09
6.34126825365E-07,+1.21632140331E-09,+7.17645182997E-09
6.34326865373E-07,+3.62177465545E-09,+4.52074262528E-09
6.34526905381E-07,+3.56048467026E-09,+1.85222353365E-09
6.34726945389E-07,+2.00032460907E-09,+1.22107073271E-09
6.34926985397E-07,+1.72791778437E-09,+3.08802663938E-09
6.35127025405E-07,+4.92127942840E-09,+4.78383601587E-09
6.35327065413E-07,+1.00244368955E-08,+2.47372022864E-09
6.35527105421E-07,+1.22284687864E-08,-4.45899865782E-09
6.35727145429E-07,+8.18394753205E-09,-1.17000345089E-08
6.35927185437E-07,-2.68563572898E-11,-1.37753395451E-08
6.36127225445E-07,-6.56532415018E-09,-9.57298921691E-09
6.36327265453E-07,-7.62717649893E-09,-3.32639747248E-09
6.36527305461E-07,-4.81882923327E-09,+8.38239149607E-11
6.36727345469E-07,-2.47054240236E-09,-3.69862037570E-11
6.36927385477E-07,-2.50272203556E-09,-6.56949265210E-10
6.37127425485E-07,-3.03025550673E-09,+4.68220008810E-10
6.37327465493E-07,-1.78070241775E-09,+2.16268344029E-09
6.37527505501E-07,+5.89654235853E-10,+2.03895243872E-09
6.37727545509E-07,+1.52876482215E-09,+1.20653376509E-10
6.37927585517E-07,+2.46087877218E-10,-1.03826439972E-09
6.38127625525E-07,-1.01171166781E-09,+2.51357473612E-10
6.38327665533E-07,+2.96776161509E-10,+2.44484858401E-09
6.38527705541E-07,+3.80226323722E-09,+2.41071104415E-09
6.38727745549E-07,+6.42991521339E-09,-1.05270256028E-09
6.38927785557E-07,+5.48637385702E-09,-5.93809594014E-09
6.39127825565E-07,+1.00099480157E-09,-8.95263102823E-09
6.39327865573E-07,-4.64948417023E-09,-8.06460913008E-09
6.39527905581E-07,-8.50635187521E-09,-3.42555051401E-09
6.39727945589E-07,-8.35956797029E-09,+2.98758193037E-09
6.39927985597E-07,-3.65626520786E-09,+7.96592246860E-09
6.40128025605E-07,+3.56924725412E-09,+8.30187215359E-09
6.40328065613E-07,+8.94695193484E-09,+3.16809342013E-09
6.40528105621E-07,+8.60016581067E-09,-4.17678088839E-09
6.40728145629E-07,+2.88901807046E-09,-8.18843119496E-09
6.40928185637E-07,-3.11649859033E-09,-5.89197038217E-09
6.41128225645E-07,-4.06089124951E-09,-4.16675306151E-11
6.41328265653E-07,+4.54387234994E-10,+3.38026791936E-09
6.41528305661E-07,+5.60700496915E-09,+1.14432254558E-09
6.41728345669E-07,+6.55078208692E-09,-4.27559952226E-09
