Stimulus(Hz),S21(dB)
4.70568056806E+09,-7.40507916607E+01
4.70578057806E+09,-7.40403525995E+01
4.70588058806E+09,-7.40937562826E+01
4.70598059806E+09,-7.40291177155E+01
4.70608060806E+09,-7.40311342722E+01
4.70618061806E+09,-7.40628200948E+01
4.70628062806E+09,-7.40646369150E+01
4.70638063806E+09,-7.40489449601E+01
4.70648064806E+09,-7.40594134004E+01
4.70658065807E+09,-7.40192731136E+01
4.70668066807E+09,-7.39837654059E+01
4.70678067807E+09,-7.40158861977E+01
4.70688068807E+09,-7.40097228741E+01
4.70698069807E+09,-7.39947756905E+01
4.70708070807E+09,-7.39906290447E+01
4.70718071807E+09,-7.40085116190E+01
4.70728072807E+09,-7.39908716031E+01
4.70738073807E+09,-7.39886964748E+01
4.70748074807E+09,-7.39564150878E+01
4.70758075808E+09,-7.40049041941E+01
4.70768076808E+09,-7.40233644839E+01
4.70778077808E+09,-7.39487456519E+01
4.70788078808E+09,-7.39718404746E+01
4.70798079808E+09,-7.40345022173E+01
4.70808080808E+09,-7.39693744767E+01
4.70818081808E+09,-7.40290080199E+01
4.70828082808E+09,-7.40150835033E+01
4.70838083808E+09,-7.40017588288E+01
4.70848084808E+09,-7.40018603300E+01
4.70858085809E+09,-7.40265504089E+01
4.70868086809E+09,-7.40580294396E+01
4.70878087809E+09,-7.40457295600E+01
4.70888088809E+09,-7.40219031116E+01
4.70898089809E+09,-7.40666742725E+01
4.70908090809E+09,-7.40627730886E+01
4.70918091809E+09,-7.40444095610E+01
4.70928092809E+09,-7.40224804738E+01
4.70938093809E+09,-7.40703862956E+01
4.70948094809E+09,-7.40403975995E+01
4.70958095810E+09,-7.40647234660E+01
4.70968096810E+09,-7.40662974859E+01
4.70978097810E+09,-7.40371367775E+01
4.70988098810E+09,-7.40097671371E+01
4.70998099810E+09,-7.40084297305E+01
4.71008100810E+09,-7.40478325295E+01
4.71018101810E+09,-7.40062487318E+01
4.71028102810E+09,-7.39886982462E+01
4.71038103810E+09,-7.40260193869E+01
4.71048104810E+09,-7.40274618372E+01
4.71058105811E+09,-7.39881791525E+01
4.71068106811E+09,-7.40448311200E+01
4.71078107811E+09,-7.40267400481E+01
4.71088108811E+09,-7.39827528956E+01
4.71098109811E+09,-7.40134606670E+01
4.71108110811E+09,-7.40200058359E+01
4.71118111811E+09,-7.40071595123E+01
4.71128112811E+09,-7.40113662515E+01
4.71138113811E+09,-7.40167862853E+01
4.71148114811E+09,-7.40501739697E+01
4.71158115812E+09,-7.40310143285E+01
4.71168116812E+09,-7.39975124601E+01
4.71178117812E+09,-7.40622331284E+01
4.71188118812E+09,-7.40437748103E+01
4.71198119812E+09,-7.40362132715E+01
4.71208120812E+09,-7.40625191559E+01
4.71218121812E+09,-7.40471456019E+01
4.71228122812E+09,-7.40007369468E+01
4.71238123812E+09,-7.40125406130E+01
4.71248124812E+09,-7.40384000667E+01
4.71258125813E+09,-7.40330850464E+01
4.71268126813E+09,-7.40063572010E+01
4.71278127813E+09,-7.40269890156E+01
4.71288128813E+09,-7.40220649458E+01
4.71298129813E+09,-7.40004977034E+01
4.71308130813E+09,-7.40318335544E+01
4.71318131813E+09,-7.40310906658E+01
4.71328132813E+09,-7.39873936872E+01
4.71338133813E+09,-7.39710867931E+01
4.71348134813E+09,-7.40101719435E+01
4.71358135814E+09,-7.40296523348E+01
4.71368136814E+09,-7.39992721132E+01
4.71378137814E+09,-7.39749644994E+01
4.71388138814E+09,-7.40446216263E+01
4.71398139814E+09,-7.40177404432E+01
4.71408140814E+09,-7.40103593079E+01
4.71418141814E+09,-7.40447959903E+01
4.71428142814E+09,-7.40228026643E+01
4.71438143814E+09,-7.40268164706E+01
4.71448144814E+09,-7.40126851139E+01
4.71458145815E+09,-7.40164231178E+01
4.71468146815E+09,-7.40234832860E+01
4.71478147815E+09,-7.40445769549E+01
4.71488148815E+09,-7.40607873555E+01
4.71498149815E+09,-7.40290068319E+01
4.71508150815E+09,-7.40485965190E+01
4.71518151815E+09,-7.40342935268E+01
4.71528152815E+09,-7.40635025748E+01
4.71538153815E+09,-7.40242271019E+01
4.71548154815E+09,-7.40264860159E+01
4.71558155816E+09,-7.40711495116E+01
4.71568156816E+09,-7.40474318784E+01
4.71578157816E+09,-7.40062687580E+01
4.71588158816E+09,-7.40218892048E+01
4.71598159816E+09,-7.40325254255E+01
4.71608160816E+09,-7.40447225559E+01
4.71618161816E+09,-7.40154161659E+01
4.71628162816E+09,-7.40536242785E+01
4.71638163816E+09,-7.40570449504E+01
4.71648164816E+09,-7.40432326133E+01
4.71658165817E+09,-7.40390802107E+01
4.71668166817E+09,-7.40323690256E+01
4.71678167817E+09,-7.40005972569E+01
4.71688168817E+09,-7.40377644857E+01
4.71698169817E+09,-7.40233293478E+01
4.71708170817E+09,-7.40529784162E+01
4.71718171817E+09,-7.40166999204E+01
4.71728172817E+09,-7.40330792996E+01
4.71738173817E+09,-7.41033479593E+01
4.71748174817E+09,-7.40145361717E+01
4.71758175818E+09,-7.40047406914E+01
4.71768176818E+09,-7.40444260338E+01
4.71778177818E+09,-7.40482505339E+01
4.71788178818E+09,-7.40632190514E+01
4.71798179818E+09,-7.40445573814E+01
4.71808180818E+09,-7.40684459269E+01
4.71818181818E+09,-7.39995361554E+01
4.71828182818E+09,-7.40189531660E+01
4.71838183818E+09,-7.40746202723E+01
4.71848184818E+09,-7.40455161119E+01
4.71858185819E+09,-7.40396487681E+01
4.71868186819E+09,-7.40159035687E+01
4.71878187819E+09,-7.40753063068E+01
4.71888188819E+09,-7.40000699331E+01
4.71898189819E+09,-7.40262931496E+01
4.71908190819E+09,-7.40566284470E+01
4.71918191819E+09,-7.40365854869E+01
4.71928192819E+09,-7.40097468577E+01
4.71938193819E+09,-7.40442371920E+01
4.71948194819E+09,-7.40523062408E+01
4.71958195820E+09,-7.40247103472E+01
4.71968196820E+09,-7.40453316774E+01
4.71978197820E+09,-7.40567303338E+01
4.71988198820E+09,-7.40426726103E+01
4.71998199820E+09,-7.40334634584E+01
4.72008200820E+09,-7.40621427960E+01
4.72018201820E+09,-7.40516993164E+01
4.72028202820E+09,-7.40517229975E+01
4.72038203820E+09,-7.40461543407E+01
4.72048204820E+09,-7.40792556166E+01
4.72058205821E+09,-7.40484662108E+01
4.72068206821E+09,-7.40388808902E+01
4.72078207821E+09,-7.40607498809E+01
4.72088208821E+09,-7.41086703376E+01
4.72098209821E+09,-7.40680268288E+01
4.72108210821E+09,-7.40226509950E+01
4.72118211821E+09,-7.40543623249E+01
4.72128212821E+09,-7.40583648478E+01
4.72138213821E+09,-7.40206730792E+01
4.72148214821E+09,-7.40784899363E+01
4.72158215822E+09,-7.40330017050E+01
4.72168216822E+09,-7.40577960774E+01
4.72178217822E+09,-7.40320964333E+01
4.72188218822E+09,-7.40349785682E+01
4.72198219822E+09,-7.40296442081E+01
4.72208220822E+09,-7.40241398640E+01
4.72218221822E+09,-7.40710301779E+01
4.72228222822E+09,-7.40411914246E+01
4.72238223822E+09,-7.40344605079E+01
4.72248224822E+09,-7.40187223422E+01
4.72258225823E+09,-7.40482053514E+01
4.72268226823E+09,-7.40734848050E+01
4.72278227823E+09,-7.40526611387E+01
4.72288228823E+09,-7.40725306309E+01
4.72298229823E+09,-7.40820645502E+01
4.72308230823E+09,-7.40475531104E+01
4.72318231823E+09,-7.40438424090E+01
4.72328232823E+09,-7.40368464977E+01
4.72338233823E+09,-7.40301031761E+01
4.72348234823E+09,-7.40608810692E+01
4.72358235824E+09,-7.40813767080E+01
4.72368236824E+09,-7.40655553660E+01
4.72378237824E+09,-7.40313031907E+01
4.72388238824E+09,-7.40217962790E+01
4.72398239824E+09,-7.40657342035E+01
4.72408240824E+09,-7.40602877080E+01
4.72418241824E+09,-7.40025260113E+01
4.72428242824E+09,-7.40440934950E+01
4.72438243824E+09,-7.40396654553E+01
4.72448244824E+09,-7.39799046011E+01
4.72458245825E+09,-7.40038268839E+01
4.72468246825E+09,-7.40288634901E+01
4.72478247825E+09,-7.40295823953E+01
4.72488248825E+09,-7.39656399723E+01
4.72498249825E+09,-7.40181569269E+01
4.72508250825E+09,-7.40447093358E+01
4.72518251825E+09,-7.39964862594E+01
4.72528252825E+09,-7.39911512482E+01
4.72538253825E+09,-7.40254303970E+01
4.72548254825E+09,-7.40223136221E+01
4.72558255826E+09,-7.40172767806E+01
4.72568256826E+09,-7.40595262802E+01
4.72578257826E+09,-7.40656787567E+01
4.72588258826E+09,-7.40618213503E+01
4.72598259826E+09,-7.40707704727E+01
4.72608260826E+09,-7.40984992203E+01
4.72618261826E+09,-7.40731903025E+01
4.72628262826E+09,-7.40595764250E+01
4.72638263826E+09,-7.40677380925E+01
4.72648264826E+09,-7.41050472154E+01
4.72658265827E+09,-7.40524921389E+01
4.72668266827E+09,-7.40509365487E+01
4.72678267827E+09,-7.40733776447E+01
4.72688268827E+09,-7.40399838467E+01
4.72698269827E+09,-7.40226320272E+01
4.72708270827E+09,-7.40781460123E+01
4.72718271827E+09,-7.40412803106E+01
4.72728272827E+09,-7.39989685015E+01
4.72738273827E+09,-7.40252678885E+01
4.72748274827E+09,-7.40112559960E+01
4.72758275828E+09,-7.39749431038E+01
4.72768276828E+09,-7.39942909040E+01
4.72778277828E+09,-7.40017975164E+01
4.72788278828E+09,-7.39978669312E+01
4.72798279828E+09,-7.39755311938E+01
4.72808280828E+09,-7.40072852067E+01
4.72818281828E+09,-7.40133355615E+01
4.72828282828E+09,-7.39905530226E+01
4.72838283828E+09,-7.40287884406E+01
4.72848284828E+09,-7.40550699244E+01
4.72858285829E+09,-7.40283163867E+01
4.72868286829E+09,-7.40022672323E+01
4.72878287829E+09,-7.40703680435E+01
4.72888288829E+09,-7.40612756115E+01
4.72898289829E+09,-7.40292519962E+01
4.72908290829E+09,-7.40815899532E+01
4.72918291829E+09,-7.41220378178E+01
4.72928292829E+09,-7.40982181075E+01
4.72938293829E+09,-7.40869301967E+01
4.72948294829E+09,-7.41331171247E+01
4.72958295830E+09,-7.41082505033E+01
4.72968296830E+09,-7.40854843402E+01
4.72978297830E+09,-7.41096222770E+01
4.72988298830E+09,-7.41293601095E+01
4.72998299830E+09,-7.41616249349E+01
4.73008300830E+09,-7.40723231825E+01
4.73018301830E+09,-7.40980348063E+01
4.73028302830E+09,-7.41328152183E+01
4.73038303830E+09,-7.40994146994E+01
4.73048304830E+09,-7.40937322698E+01
4.73058305831E+09,-7.41010955294E+01
4.73068306831E+09,-7.40889443301E+01
4.73078307831E+09,-7.40267361409E+01
4.73088308831E+09,-7.40429491361E+01
4.73098309831E+09,-7.40672340254E+01
4.73108310831E+09,-7.40197876378E+01
4.73118311831E+09,-7.39954677230E+01
4.73128312831E+09,-7.40374686335E+01
4.73138313831E+09,-7.40250679156E+01
4.73148314831E+09,-7.40082751573E+01
4.73158315832E+09,-7.40460697585E+01
4.73168316832E+09,-7.40712675753E+01
4.73178317832E+09,-7.40190940523E+01
4.73188318832E+09,-7.40393843786E+01
4.73198319832E+09,-7.40939723983E+01
4.73208320832E+09,-7.41038532995E+01
4.73218321832E+09,-7.40401004075E+01
4.73228322832E+09,-7.40712269205E+01
4.73238323832E+09,-7.41363031067E+01
4.73248324832E+09,-7.40940433947E+01
4.73258325833E+09,-7.41166852022E+01
4.73268326833E+09,-7.41583146157E+01
4.73278327833E+09,-7.41507827357E+01
4.73288328833E+09,-7.41558066025E+01
4.73298329833E+09,-7.41658019962E+01
4.73308330833E+09,-7.42032448836E+01
4.73318331833E+09,-7.41390610148E+01
4.73328332833E+09,-7.41435438829E+01
4.73338333833E+09,-7.41297948810E+01
4.73348334833E+09,-7.41416777062E+01
4.73358335834E+09,-7.41037252698E+01
4.73368336834E+09,-7.40979524567E+01
4.73378337834E+09,-7.41041977743E+01
4.73388338834E+09,-7.40645476391E+01
4.73398339834E+09,-7.40409161753E+01
4.73408340834E+09,-7.40509781325E+01
4.73418341834E+09,-7.40307011360E+01
4.73428342834E+09,-7.39903312295E+01
4.73438343834E+09,-7.40094314645E+01
4.73448344834E+09,-7.40177925045E+01
4.73458345835E+09,-7.40015927045E+01
4.73468346835E+09,-7.40220459685E+01
4.73478347835E+09,-7.40358972441E+01
4.73488348835E+09,-7.40507013745E+01
4.73498349835E+09,-7.40346861568E+01
4.73508350835E+09,-7.40571588027E+01
4.73518351835E+09,-7.41165948719E+01
4.73528352835E+09,-7.40619615225E+01
4.73538353835E+09,-7.40907258596E+01
4.73548354835E+09,-7.41151236478E+01
4.73558355836E+09,-7.41329139127E+01
4.73568356836E+09,-7.41308751504E+01
4.73578357836E+09,-7.41844716565E+01
4.73588358836E+09,-7.41868915174E+01
4.73598359836E+09,-7.41661691312E+01
4.73608360836E+09,-7.41726144221E+01
4.73618361836E+09,-7.42389288640E+01
4.73628362836E+09,-7.42123967164E+01
4.73638363836E+09,-7.41414887634E+01
4.73648364836E+09,-7.41728491540E+01
4.73658365837E+09,-7.41394842930E+01
4.73668366837E+09,-7.41650728420E+01
4.73678367837E+09,-7.41438122371E+01
4.73688368837E+09,-7.41652753542E+01
4.73698369837E+09,-7.41225680409E+01
4.73708370837E+09,-7.40994674774E+01
4.73718371837E+09,-7.40757350885E+01
4.73728372837E+09,-7.40958678298E+01
4.73738373837E+09,-7.40342052602E+01
4.73748374837E+09,-7.40306688994E+01
4.73758375838E+09,-7.40648087402E+01
4.73768376838E+09,-7.40497354171E+01
4.73778377838E+09,-7.40044243352E+01
4.73788378838E+09,-7.40555728141E+01
4.73798379838E+09,-7.40574192887E+01
4.73808380838E+09,-7.40087460908E+01
4.73818381838E+09,-7.40430870477E+01
4.73828382838E+09,-7.40990517013E+01
4.73838383838E+09,-7.40882264029E+01
4.73848384838E+09,-7.40447439463E+01
4.73858385839E+09,-7.41300070519E+01
4.73868386839E+09,-7.41226540527E+01
4.73878387839E+09,-7.40852683488E+01
4.73888388839E+09,-7.41096964462E+01
4.73898389839E+09,-7.41569383612E+01
4.73908390839E+09,-7.41561748263E+01
4.73918391839E+09,-7.41556550760E+01
4.73928392839E+09,-7.42086181345E+01
4.73938393839E+09,-7.41935412246E+01
4.73948394839E+09,-7.41738595026E+01
4.73958395840E+09,-7.41974233640E+01
4.73968396840E+09,-7.42113615466E+01
4.73978397840E+09,-7.42166385673E+01
4.73988398840E+09,-7.42129194959E+01
4.73998399840E+09,-7.41831002280E+01
4.74008400840E+09,-7.41421338846E+01
4.74018401840E+09,-7.41203003472E+01
4.74028402840E+09,-7.41139164469E+01
4.74038403840E+09,-7.41410275756E+01
4.74048404840E+09,-7.40856217194E+01
4.74058405841E+09,-7.40749861931E+01
4.74068406841E+09,-7.40639139314E+01
4.74078407841E+09,-7.40685485838E+01
4.74088408841E+09,-7.40600134346E+01
4.74098409841E+09,-7.40477653150E+01
4.74108410841E+09,-7.40279281846E+01
4.74118411841E+09,-7.40499159110E+01
4.74128412841E+09,-7.40539473822E+01
4.74138413841E+09,-7.41039924290E+01
4.74148414841E+09,-7.40581237534E+01
4.74158415842E+09,-7.40509616004E+01
4.74168416842E+09,-7.40778193139E+01
4.74178417842E+09,-7.41040514024E+01
4.74188418842E+09,-7.40960011689E+01
4.74198419842E+09,-7.40948761155E+01
4.74208420842E+09,-7.41563549147E+01
4.74218421842E+09,-7.41470420636E+01
4.74228422842E+09,-7.41179567559E+01
4.74238423842E+09,-7.41753678642E+01
4.74248424842E+09,-7.42135433850E+01
4.74258425843E+09,-7.42068801133E+01
4.74268426843E+09,-7.41963061093E+01
4.74278427843E+09,-7.41985502861E+01
4.74288428843E+09,-7.42064950483E+01
4.74298429843E+09,-7.41750448091E+01
4.74308430843E+09,-7.42045405545E+01
4.74318431843E+09,-7.42027245388E+01
4.74328432843E+09,-7.41852826860E+01
4.74338433843E+09,-7.41326381899E+01
4.74348434843E+09,-7.41423930069E+01
4.74358435844E+09,-7.41722203415E+01
4.74368436844E+09,-7.40851566055E+01
4.74378437844E+09,-7.41542355876E+01
4.74388438844E+09,-7.41343328153E+01
4.74398439844E+09,-7.40577842993E+01
4.74408440844E+09,-7.40826376814E+01
4.74418441844E+09,-7.40981080836E+01
4.74428442844E+09,-7.40639761566E+01
4.74438443844E+09,-7.40738198021E+01
4.74448444844E+09,-7.40570263532E+01
4.74458445845E+09,-7.40908000845E+01
4.74468446845E+09,-7.40432903307E+01
4.74478447845E+09,-7.40514783354E+01
4.74488448845E+09,-7.40821165542E+01
4.74498449845E+09,-7.40973958455E+01
4.74508450845E+09,-7.40769559967E+01
4.74518451845E+09,-7.41195288519E+01
4.74528452845E+09,-7.41374551219E+01
4.74538453845E+09,-7.41489055505E+01
4.74548454845E+09,-7.41699117060E+01
4.74558455846E+09,-7.41879022008E+01
4.74568456846E+09,-7.41971656395E+01
4.74578457846E+09,-7.41792891207E+01
4.74588458846E+09,-7.42337651167E+01
4.74598459846E+09,-7.42185591646E+01
4.74608460846E+09,-7.41545736440E+01
4.74618461846E+09,-7.42120947264E+01
4.74628462846E+09,-7.42338656138E+01
4.74638463846E+09,-7.41860057702E+01
4.74648464846E+09,-7.41877987888E+01
4.74658465847E+09,-7.41758212021E+01
4.74668466847E+09,-7.41939222271E+01
4.74678467847E+09,-7.41868536230E+01
4.74688468847E+09,-7.41445517305E+01
4.74698469847E+09,-7.41961496895E+01
4.74708470847E+09,-7.41162924077E+01
4.74718471847E+09,-7.41321799200E+01
4.74728472847E+09,-7.41224653012E+01
4.74738473847E+09,-7.41482196952E+01
4.74748474847E+09,-7.41034554737E+01
4.74758475848E+09,-7.41458522545E+01
4.74768476848E+09,-7.41157120632E+01
4.74778477848E+09,-7.41257010117E+01
4.74788478848E+09,-7.40885747005E+01
4.74798479848E+09,-7.41377907404E+01
4.74808480848E+09,-7.41288399596E+01
4.74818481848E+09,-7.41046772627E+01
4.74828482848E+09,-7.41193141656E+01
4.74838483848E+09,-7.41989727582E+01
4.74848484848E+09,-7.41203292771E+01
4.74858485849E+09,-7.41333979980E+01
4.74868486849E+09,-7.41615099648E+01
4.74878487849E+09,-7.41879461028E+01
4.74888488849E+09,-7.41571918306E+01
4.74898489849E+09,-7.41672091282E+01
4.74908490849E+09,-7.42069584440E+01
4.74918491849E+09,-7.42052479324E+01
4.74928492849E+09,-7.41639727336E+01
4.74938493849E+09,-7.41997117979E+01
4.74948494849E+09,-7.42131332687E+01
4.74958495850E+09,-7.42077579738E+01
4.74968496850E+09,-7.41986215233E+01
4.74978497850E+09,-7.42174929692E+01
4.74988498850E+09,-7.41971971306E+01
4.74998499850E+09,-7.41462381302E+01
4.75008500850E+09,-7.41824865811E+01
4.75018501850E+09,-7.41768951101E+01
4.75028502850E+09,-7.41619983251E+01
4.75038503850E+09,-7.41798374483E+01
4.75048504850E+09,-7.41897980171E+01
4.75058505851E+09,-7.41654405929E+01
4.75068506851E+09,-7.41008339595E+01
4.75078507851E+09,-7.41655031998E+01
4.75088508851E+09,-7.41489344354E+01
4.75098509851E+09,-7.41201684596E+01
4.75108510851E+09,-7.41341899924E+01
4.75118511851E+09,-7.41613090671E+01
4.75128512851E+09,-7.41296223372E+01
4.75138513851E+09,-7.41529460898E+01
4.75148514851E+09,-7.41933969411E+01
4.75158515852E+09,-7.41396339176E+01
4.75168516852E+09,-7.41173317918E+01
4.75178517852E+09,-7.41737346354E+01
4.75188518852E+09,-7.42030442227E+01
4.75198519852E+09,-7.41815151376E+01
4.75208520852E+09,-7.41913505259E+01
4.75218521852E+09,-7.41964948827E+01
4.75228522852E+09,-7.41766078497E+01
4.75238523852E+09,-7.41718171686E+01
4.75248524852E+09,-7.42091081117E+01
4.75258525853E+09,-7.42028894804E+01
4.75268526853E+09,-7.41900515940E+01
4.75278527853E+09,-7.42127660979E+01
4.75288528853E+09,-7.42270442413E+01
4.75298529853E+09,-7.41795199435E+01
4.75308530853E+09,-7.42039917080E+01
4.75318531853E+09,-7.41851164052E+01
4.75328532853E+09,-7.41514269627E+01
4.75338533853E+09,-7.41673322079E+01
4.75348534853E+09,-7.41666387843E+01
4.75358535854E+09,-7.42359313655E+01
4.75368536854E+09,-7.41783198484E+01
4.75378537854E+09,-7.41796464294E+01
4.75388538854E+09,-7.41658823032E+01
4.75398539854E+09,-7.42115927690E+01
4.75408540854E+09,-7.41594386743E+01
4.75418541854E+09,-7.41437623203E+01
4.75428542854E+09,-7.41711880579E+01
4.75438543854E+09,-7.41522555296E+01
4.75448544854E+09,-7.41595188225E+01
4.75458545855E+09,-7.41657729877E+01
4.75468546855E+09,-7.41791101088E+01
4.75478547855E+09,-7.41647119165E+01
4.75488548855E+09,-7.41932456092E+01
4.75498549855E+09,-7.42133808134E+01
4.75508550855E+09,-7.41809068613E+01
4.75518551855E+09,-7.42296288712E+01
4.75528552855E+09,-7.42206928172E+01
4.75538553855E+09,-7.42361784552E+01
4.75548554855E+09,-7.42156636752E+01
4.75558555856E+09,-7.41822471909E+01
4.75568556856E+09,-7.42239526875E+01
4.75578557856E+09,-7.42082118707E+01
4.75588558856E+09,-7.42032409270E+01
4.75598559856E+09,-7.42000351283E+01
4.75608560856E+09,-7.41980684255E+01
4.75618561856E+09,-7.42023672119E+01
4.75628562856E+09,-7.41974794376E+01
4.75638563856E+09,-7.42416543507E+01
4.75648564856E+09,-7.42087430664E+01
4.75658565857E+09,-7.42044946529E+01
4.75668566857E+09,-7.42075307596E+01
4.75678567857E+09,-7.42346080101E+01
4.75688568857E+09,-7.41900301698E+01
4.75698569857E+09,-7.41864431866E+01
4.75708570857E+09,-7.42241192469E+01
4.75718571857E+09,-7.42362513998E+01
4.75728572857E+09,-7.41951541185E+01
4.75738573857E+09,-7.42428624961E+01
4.75748574857E+09,-7.41904159211E+01
4.75758575858E+09,-7.41940049543E+01
4.75768576858E+09,-7.41807001408E+01
4.75778577858E+09,-7.42045552843E+01
4.75788578858E+09,-7.42142253458E+01
4.75798579858E+09,-7.41855761666E+01
4.75808580858E+09,-7.42551213001E+01
4.75818581858E+09,-7.42374979296E+01
4.75828582858E+09,-7.42068277420E+01
4.75838583858E+09,-7.42321715532E+01
4.75848584858E+09,-7.42429790531E+01
4.75858585859E+09,-7.42122187045E+01
4.75868586859E+09,-7.42185453566E+01
4.75878587859E+09,-7.42169486758E+01
4.75888588859E+09,-7.42772873735E+01
4.75898589859E+09,-7.42084382616E+01
4.75908590859E+09,-7.41988832809E+01
4.75918591859E+09,-7.42199373988E+01
4.75928592859E+09,-7.41968948140E+01
4.75938593859E+09,-7.42157996343E+01
4.75948594859E+09,-7.42550553712E+01
4.75958595860E+09,-7.42148100163E+01
4.75968596860E+09,-7.42045651691E+01
4.75978597860E+09,-7.42101053186E+01
4.75988598860E+09,-7.42126707945E+01
4.75998599860E+09,-7.42299677026E+01
4.76008600860E+09,-7.42074410848E+01
4.76018601860E+09,-7.42404953881E+01
4.76028602860E+09,-7.42856133078E+01
4.76038603860E+09,-7.42055050650E+01
4.76048604860E+09,-7.42901124620E+01
4.76058605861E+09,-7.42421114903E+01
4.76068606861E+09,-7.42388429075E+01
4.76078607861E+09,-7.42482107608E+01
4.76088608861E+09,-7.42592256990E+01
4.76098609861E+09,-7.42284708581E+01
4.76108610861E+09,-7.42028243318E+01
4.76118611861E+09,-7.42303536806E+01
4.76128612861E+09,-7.42612560361E+01
4.76138613861E+09,-7.42471665758E+01
4.76148614861E+09,-7.42457417512E+01
4.76158615862E+09,-7.42549209898E+01
4.76168616862E+09,-7.42614298822E+01
4.76178617862E+09,-7.42382665513E+01
4.76188618862E+09,-7.42392292113E+01
4.76198619862E+09,-7.42587542329E+01
4.76208620862E+09,-7.42685656637E+01
4.76218621862E+09,-7.42698897459E+01
4.76228622862E+09,-7.42606798385E+01
4.76238623862E+09,-7.42495634294E+01
4.76248624862E+09,-7.42194104729E+01
4.76258625863E+09,-7.42545945429E+01
4.76268626863E+09,-7.42908153421E+01
4.76278627863E+09,-7.42550493654E+01
4.76288628863E+09,-7.42909670035E+01
4.76298629863E+09,-7.42879189963E+01
4.76308630863E+09,-7.42929651488E+01
4.76318631863E+09,-7.42477184340E+01
4.76328632863E+09,-7.42740153375E+01
4.76338633863E+09,-7.42826918127E+01
4.76348634863E+09,-7.42458940741E+01
4.76358635864E+09,-7.43082478437E+01
4.76368636864E+09,-7.42994119852E+01
4.76378637864E+09,-7.42671140763E+01
4.76388638864E+09,-7.42398878918E+01
4.76398639864E+09,-7.42818206714E+01
4.76408640864E+09,-7.43234019224E+01
4.76418641864E+09,-7.42679689622E+01
4.76428642864E+09,-7.42710623108E+01
4.76438643864E+09,-7.42896684902E+01
4.76448644864E+09,-7.43196941119E+01
4.76458645865E+09,-7.42507435477E+01
4.76468646865E+09,-7.42939818755E+01
4.76478647865E+09,-7.43152281213E+01
4.76488648865E+09,-7.42519779545E+01
4.76498649865E+09,-7.43303852232E+01
4.76508650865E+09,-7.43033597374E+01
4.76518651865E+09,-7.42798424090E+01
4.76528652865E+09,-7.42856774225E+01
4.76538653865E+09,-7.42749462604E+01
4.76548654865E+09,-7.42925033405E+01
4.76558655866E+09,-7.43131104487E+01
4.76568656866E+09,-7.42959613811E+01
4.76578657866E+09,-7.43233131849E+01
4.76588658866E+09,-7.43025626301E+01
4.76598659866E+09,-7.42810623196E+01
4.76608660866E+09,-7.43224802084E+01
4.76618661866E+09,-7.43273886565E+01
4.76628662866E+09,-7.42911272788E+01
4.76638663866E+09,-7.42872443021E+01
4.76648664866E+09,-7.43253737804E+01
4.76658665867E+09,-7.42743971283E+01
4.76668666867E+09,-7.43386772484E+01
4.76678667867E+09,-7.43705663649E+01
4.76688668867E+09,-7.43631483678E+01
4.76698669867E+09,-7.43312205002E+01
4.76708670867E+09,-7.43650455039E+01
4.76718671867E+09,-7.43324068051E+01
4.76728672867E+09,-7.43160640053E+01
4.76738673867E+09,-7.43074005280E+01
4.76748674867E+09,-7.43214197551E+01
4.76758675868E+09,-7.43343921387E+01
4.76768676868E+09,-7.42884279919E+01
4.76778677868E+09,-7.43017495354E+01
4.76788678868E+09,-7.43526435605E+01
4.76798679868E+09,-7.43031597917E+01
4.76808680868E+09,-7.42840584157E+01
4.76818681868E+09,-7.43601678135E+01
4.76828682868E+09,-7.43435122894E+01
4.76838683868E+09,-7.43227515505E+01
4.76848684868E+09,-7.43060524732E+01
4.76858685869E+09,-7.42964240289E+01
4.76868686869E+09,-7.43189536264E+01
4.76878687869E+09,-7.43270837873E+01
4.76888688869E+09,-7.43150455467E+01
4.76898689869E+09,-7.43471941828E+01
4.76908690869E+09,-7.43307654350E+01
4.76918691869E+09,-7.43172923261E+01
4.76928692869E+09,-7.43662049411E+01
4.76938693869E+09,-7.43351106528E+01
4.76948694869E+09,-7.43227584587E+01
4.76958695870E+09,-7.43545304188E+01
4.76968696870E+09,-7.43641671450E+01
4.76978697870E+09,-7.43278452379E+01
4.76988698870E+09,-7.43792431881E+01
4.76998699870E+09,-7.43740772176E+01
4.77008700870E+09,-7.43301429529E+01
4.77018701870E+09,-7.43349062616E+01
4.77028702870E+09,-7.43490943187E+01
4.77038703870E+09,-7.43702035302E+01
4.77048704870E+09,-7.43305810521E+01
4.77058705871E+09,-7.43351868282E+01
4.77068706871E+09,-7.43664023239E+01
4.77078707871E+09,-7.43241894490E+01
4.77088708871E+09,-7.43126562489E+01
4.77098709871E+09,-7.43723921401E+01
4.77108710871E+09,-7.43031476480E+01
4.77118711871E+09,-7.43043014267E+01
4.77128712871E+09,-7.42944939132E+01
4.77138713871E+09,-7.43083673771E+01
4.77148714871E+09,-7.43042387941E+01
4.77158715872E+09,-7.43362737437E+01
4.77168716872E+09,-7.43233539364E+01
4.77178717872E+09,-7.43347116070E+01
4.77188718872E+09,-7.43061048923E+01
4.77198719872E+09,-7.43554557084E+01
4.77208720872E+09,-7.43313074849E+01
