Stimulus(s),S21(Real)
2.65296529653E-07,+7.97615507371E-10
2.65304530453E-07,+2.52493205231E-09
2.65312531253E-07,+4.18339903971E-09
2.65320532053E-07,+5.69123583301E-09
2.65328532853E-07,+6.97135313102E-09
2.65336533653E-07,+7.95522229808E-09
2.65344534453E-07,+8.58646343199E-09
2.65352535254E-07,+8.82396706616E-09
2.65360536054E-07,+8.64437998135E-09
2.65368536854E-07,+8.04381029789E-09
2.65376537654E-07,+7.03863999330E-09
2.65384538454E-07,+5.66537295163E-09
2.65392539254E-07,+3.97949186642E-09
2.65400540054E-07,+2.05334571292E-09
2.65408540854E-07,-2.68612657172E-11
2.65416541654E-07,-2.16486054414E-09
2.65424542454E-07,-4.25872835819E-09
2.65432543254E-07,-6.20571407279E-09
2.65440544054E-07,-7.90726105958E-09
2.65448544854E-07,-9.27397572234E-09
2.65456545655E-07,-1.02302946040E-08
2.65464546455E-07,-1.07186063890E-08
2.65472547255E-07,-1.07026051836E-08
2.65480548055E-07,-1.01696831571E-08
2.65488548855E-07,-9.13221323534E-09
2.65496549655E-07,-7.62762422125E-09
2.65504550455E-07,-5.71722908276E-09
2.65512551255E-07,-3.48382938667E-09
2.65520552055E-07,-1.02818183955E-09
2.65528552855E-07,+1.53552663021E-09
2.65536553655E-07,+4.08499409129E-09
2.65544554455E-07,+6.49566202726E-09
2.65552555256E-07,+8.64683534365E-09
2.65560556056E-07,+1.04277614277E-08
2.65568556856E-07,+1.17433598464E-08
2.65576557656E-07,+1.25193041756E-08
2.65584558456E-07,+1.27061830466E-08
2.65592559256E-07,+1.22825078572E-08
2.65600560056E-07,+1.12563879943E-08
2.65608560856E-07,+9.66575838225E-09
2.65616561656E-07,+7.57711562621E-09
2.65624562456E-07,+5.08279439812E-09
2.65632563256E-07,+2.29689116171E-09
2.65640564056E-07,-6.49986093260E-10
2.65648564856E-07,-3.61689957404E-09
2.65656565657E-07,-6.45939968468E-09
2.65664566457E-07,-9.03664568688E-09
2.65672567257E-07,-1.12184734826E-08
2.65680568057E-07,-1.28920510431E-08
2.65688568857E-07,-1.39677766155E-08
2.65696569657E-07,-1.43841075689E-08
2.65704570457E-07,-1.41110572108E-08
2.65712571257E-07,-1.31521608263E-08
2.65720572057E-07,-1.15447874564E-08
2.65728572857E-07,-9.35875679851E-09
2.65736573657E-07,-6.69330686085E-09
2.65744574457E-07,-3.67254317729E-09
2.65752575258E-07,-4.39580015839E-10
2.65760576058E-07,+2.85034614778E-09
2.65768576858E-07,+6.03745435943E-09
2.65776577658E-07,+8.96531202479E-09
2.65784578458E-07,+1.14886461778E-08
2.65792579258E-07,+1.34806762037E-08
2.65800580058E-07,+1.48395912780E-08
2.65808580858E-07,+1.54938357286E-08
2.65816581658E-07,+1.54059233015E-08
2.65824582458E-07,+1.45745740681E-08
2.65832583258E-07,+1.30350518062E-08
2.65840584058E-07,+1.08576708066E-08
2.65848584858E-07,+8.14453452693E-09
2.65856585659E-07,+5.02465944682E-09
2.65864586459E-07,+1.64772112597E-09
2.65872587259E-07,-1.82326860403E-09
2.65880588059E-07,-5.21998799131E-09
2.65888588859E-07,-8.37713212334E-09
2.65896589659E-07,-1.11406197936E-08
2.65904590459E-07,-1.33752646539E-08
2.65912591259E-07,-1.49715208107E-08
2.65920592059E-07,-1.58509592308E-08
2.65928592859E-07,-1.59701954058E-08
2.65936593659E-07,-1.53230673934E-08
2.65944594459E-07,-1.39409525257E-08
2.65952595260E-07,-1.18912061246E-08
2.65960596060E-07,-9.27380152635E-09
2.65968596860E-07,-6.21634259371E-09
2.65976597660E-07,-2.86770288594E-09
2.65984598460E-07,+6.09384557847E-10
2.65992599260E-07,+4.04640992013E-09
2.66000600060E-07,+7.27743151278E-09
2.66008600860E-07,+1.01472605076E-08
2.66016601660E-07,+1.25190728475E-08
2.66024602460E-07,+1.42810667014E-08
2.66032603260E-07,+1.53518344019E-08
2.66040604060E-07,+1.56841852195E-08
2.66048604860E-07,+1.52672359833E-08
2.66056605661E-07,+1.41266761760E-08
2.66064606461E-07,+1.23232079638E-08
2.66072607261E-07,+9.94925476559E-09
2.66080608061E-07,+7.12411953325E-09
2.66088608861E-07,+3.98785140160E-09
2.66096609661E-07,+6.94142790535E-10
2.66104610461E-07,-2.59737477575E-09
2.66112611261E-07,-5.72904117828E-09
2.66120612061E-07,-8.55288358879E-09
2.66128612861E-07,-1.09377515618E-08
2.66136613661E-07,-1.27755197191E-08
2.66144614461E-07,-1.39860586954E-08
2.66152615262E-07,-1.45207420657E-08
2.66160616062E-07,-1.43643350887E-08
2.66168616862E-07,-1.35351960316E-08
2.66176617662E-07,-1.20838080453E-08
2.66184618462E-07,-1.00897444237E-08
2.66192619262E-07,-7.65724820276E-09
2.66200620062E-07,-4.90967443841E-09
2.66208620862E-07,-1.98309680377E-09
2.66216621662E-07,+9.80583186122E-10
2.66224622462E-07,+3.84066759375E-09
2.66232623262E-07,+6.46447783784E-09
2.66240624062E-07,+8.73361745185E-09
2.66248624862E-07,+1.05493804276E-08
2.66256625663E-07,+1.18370545535E-08
2.66264626463E-07,+1.25489317629E-08
2.66272627263E-07,+1.26659083508E-08
2.66280628063E-07,+1.21976330397E-08
2.66288628863E-07,+1.11812362231E-08
2.66296629663E-07,+9.67874527204E-09
2.66304630463E-07,+7.77335488244E-09
2.66312631263E-07,+5.56477486532E-09
2.66320632063E-07,+3.16391800414E-09
2.66328632863E-07,+6.87215870630E-10
2.66336633663E-07,-1.74914009493E-09
2.66344634463E-07,-4.03474137885E-09
2.66352635264E-07,-6.07001966111E-09
2.66360636064E-07,-7.77058397367E-09
2.66368636864E-07,-9.07064903677E-09
2.66376637664E-07,-9.92542012233E-09
2.66384638464E-07,-1.03123588441E-08
2.66392639264E-07,-1.02313149443E-08
2.66400640064E-07,-9.70356809011E-09
2.66408640864E-07,-8.76987779371E-09
2.66416641664E-07,-7.48768606906E-09
2.66424642464E-07,-5.92765414389E-09
2.66432643264E-07,-4.16973985519E-09
2.66440644064E-07,-2.29903540620E-09
2.66448644864E-07,-4.01585793375E-10
2.66456645665E-07,+1.43960301880E-09
2.66464646465E-07,+3.14817898507E-09
2.66472647265E-07,+4.65752552156E-09
2.66480648065E-07,+5.91319078664E-09
2.66488648865E-07,+6.87458750864E-09
2.66496649665E-07,+7.51592952579E-09
2.66504650465E-07,+7.82641362550E-09
2.66512651265E-07,+7.80969437766E-09
2.66520652065E-07,+7.48273338068E-09
2.66528652865E-07,+6.87413105573E-09
2.66536653665E-07,+6.02206770584E-09
2.66544654465E-07,+4.97199044486E-09
2.66552655266E-07,+3.77418379612E-09
2.66560656066E-07,+2.48135480605E-09
2.66568656866E-07,+1.14634943946E-09
2.66576657666E-07,-1.79902764985E-10
2.66584658466E-07,-1.45014259447E-09
2.66592659266E-07,-2.62218637541E-09
2.66600660066E-07,-3.65996146157E-09
2.66608660866E-07,-4.53417562867E-09
2.66616661666E-07,-5.22264557267E-09
2.66624662466E-07,-5.71032690309E-09
2.66632663266E-07,-5.98909997380E-09
2.66640664066E-07,-6.05737215360E-09
2.66648664866E-07,-5.91955771510E-09
2.66656665667E-07,-5.58549183947E-09
2.66664666467E-07,-5.06982611799E-09
2.66672667267E-07,-4.39144049668E-09
2.66680668067E-07,-3.57289220870E-09
2.66688668867E-07,-2.63990731525E-09
2.66696669667E-07,-1.62090648629E-09
2.66704670467E-07,-5.46544933041E-10
2.66712671267E-07,+5.50761925216E-10
2.66720672067E-07,+1.63735959390E-09
2.66728672867E-07,+2.67895441847E-09
2.66736673667E-07,+3.64131898907E-09
2.66744674467E-07,+4.49112009267E-09
2.66752675268E-07,+5.19687298727E-09
2.66760676068E-07,+5.73000991768E-09
2.66768676868E-07,+6.06603370137E-09
2.66776677668E-07,+6.18571036271E-09
2.66784678468E-07,+6.07623973004E-09
2.66792679268E-07,+5.73233109900E-09
2.66800680068E-07,+5.15710380709E-09
2.66808680868E-07,+4.36273086383E-09
2.66816681668E-07,+3.37074828993E-09
2.66824682468E-07,+2.21196374078E-09
2.66832683268E-07,+9.25915080219E-10
2.66840684068E-07,-4.40147897354E-10
2.66848684868E-07,-1.83275858074E-09
2.66856685669E-07,-3.19417590902E-09
2.66864686469E-07,-4.46471391878E-09
2.66872687269E-07,-5.58536898579E-09
2.66880688069E-07,-6.50062898653E-09
2.66888688869E-07,-7.16132740898E-09
2.66896689669E-07,-7.52739107310E-09
2.66904690469E-07,-7.57032397611E-09
2.66912691269E-07,-7.27527279164E-09
2.66920692069E-07,-6.64253212748E-09
2.66928692869E-07,-5.68836959556E-09
2.66936693669E-07,-4.44508128101E-09
2.66944694469E-07,-2.96022595181E-09
2.66952695270E-07,-1.29502943375E-09
2.66960696070E-07,+4.78003309122E-10
2.66968696870E-07,+2.27818431246E-09
2.66976697670E-07,+4.02031868154E-09
2.66984698470E-07,+5.61879315651E-09
2.66992699270E-07,+6.99187820228E-09
2.67000700070E-07,+8.06602293857E-09
2.67008700870E-07,+8.77991204747E-09
2.67016701670E-07,+9.08805625762E-09
2.67024702470E-07,+8.96370350171E-09
2.67032703270E-07,+8.40088602832E-09
2.67040704070E-07,+7.41545851281E-09
2.67048704870E-07,+6.04503172672E-09
2.67056705671E-07,+4.34776313483E-09
2.67064706471E-07,+2.40002692623E-09
2.67072707271E-07,+2.93048125079E-10
2.67080708071E-07,-1.87135491691E-09
2.67088708871E-07,-3.98572163544E-09
2.67096709671E-07,-5.94235143638E-09
2.67104710471E-07,-7.63888186202E-09
2.67112711271E-07,-8.98374930839E-09
2.67120712071E-07,-9.90123617252E-09
2.67128712871E-07,-1.03358219017E-08
2.67136713671E-07,-1.02555850014E-08
2.67144714471E-07,-9.65444743925E-09
2.67152715272E-07,-8.55310998870E-09
2.67160716072E-07,-6.99859404947E-09
2.67168716872E-07,-5.06237889713E-09
2.67176717672E-07,-2.83719922982E-09
2.67184718472E-07,-4.32642150691E-10
2.67192719272E-07,+2.03024881283E-09
2.67200720072E-07,+4.42509632479E-09
2.67208720872E-07,+6.62672664639E-09
2.67216721672E-07,+8.51778049654E-09
2.67224722472E-07,+9.99504454824E-09
2.67232723272E-07,+1.09751582884E-08
2.67240724072E-07,+1.13993775271E-08
2.67248724872E-07,+1.12371203432E-08
2.67256725673E-07,+1.04880816046E-08
2.67264726473E-07,+9.18277540138E-09
2.67272727273E-07,+7.38144699383E-09
2.67280728073E-07,+5.17138287134E-09
2.67288728873E-07,+2.66273454535E-09
2.67296729673E-07,-1.69459988769E-11
2.67304730473E-07,-2.72918828626E-09
2.67312731273E-07,-5.33177235562E-09
2.67320732073E-07,-7.68621180493E-09
2.67328732873E-07,-9.66515488581E-09
2.67336733673E-07,-1.11593057555E-08
2.67344734473E-07,-1.20834876413E-08
2.67352735274E-07,-1.23815101159E-08
2.67360736074E-07,-1.20295620279E-08
2.67368736874E-07,-1.10379269214E-08
2.67376737674E-07,-9.45090513455E-09
2.67384738474E-07,-7.34492160831E-09
2.67392739274E-07,-4.82489571081E-09
2.67400740074E-07,-2.01904382936E-09
2.67408740874E-07,+9.27628049292E-10
2.67416741674E-07,+3.86081085844E-09
2.67424742474E-07,+6.62497039201E-09
2.67432743274E-07,+9.07159242224E-09
2.67440744074E-07,+1.10671566019E-08
2.67448744874E-07,+1.25004100476E-08
2.67456745675E-07,+1.32885439853E-08
2.67464746475E-07,+1.33819310140E-08
2.67472747275E-07,+1.27671537203E-08
2.67480748075E-07,+1.14681437913E-08
2.67488748875E-07,+9.54534982964E-09
2.67496749675E-07,+7.09295652885E-09
2.67504750475E-07,+4.23428215225E-09
2.67512751275E-07,+1.11557977076E-09
2.67520752075E-07,-2.10144490300E-09
2.67528752875E-07,-5.24801477528E-09
2.67536753675E-07,-8.15712583615E-09
2.67544754475E-07,-1.06723901723E-08
2.67552755276E-07,-1.26564086517E-08
2.67560756076E-07,-1.39982251485E-08
2.67568756876E-07,-1.46194589671E-08
2.67576757676E-07,-1.44787787490E-08
2.67584758476E-07,-1.35744661998E-08
2.67592759276E-07,-1.19449170621E-08
2.67600760076E-07,-9.66703467591E-09
2.67608760876E-07,-6.85258255122E-09
2.67616761676E-07,-3.64267071274E-09
2.67624762476E-07,-2.00650410033E-10
2.67632763276E-07,+3.29622224408E-09
2.67640764076E-07,+6.66592567222E-09
2.67648764876E-07,+9.73114193789E-09
2.67656765677E-07,+1.23285616195E-08
2.67664766477E-07,+1.43175358141E-08
2.67672767277E-07,+1.55876176791E-08
2.67680768077E-07,+1.60645911982E-08
2.67688768877E-07,+1.57146615631E-08
2.67696769677E-07,+1.45465757393E-08
2.67704770477E-07,+1.26115485584E-08
2.67712771277E-07,+1.00009834818E-08
2.67720772077E-07,+6.84209206904E-09
2.67728772877E-07,+3.29162613933E-09
2.67736773677E-07,-4.71964136474E-10
2.67744774477E-07,-4.25754965069E-09
2.67752775278E-07,-7.87105971749E-09
2.67760776078E-07,-1.11254384687E-08
2.67768776878E-07,-1.38503078023E-08
2.67776777678E-07,-1.59008373442E-08
2.67784778478E-07,-1.71653607352E-08
2.67792779278E-07,-1.75713403335E-08
2.67800780078E-07,-1.70893659194E-08
2.67808780878E-07,-1.57349728993E-08
2.67816781678E-07,-1.35681766954E-08
2.67824782478E-07,-1.06907367357E-08
2.67832783278E-07,-7.24127972084E-09
2.67840784078E-07,-3.38852165778E-09
2.67848784878E-07,+6.77074137427E-10
2.67856785679E-07,+4.75278526298E-09
2.67864786479E-07,+8.63378751118E-09
2.67872787279E-07,+1.21234689395E-08
2.67880788079E-07,+1.50433794219E-08
2.67888788879E-07,+1.72423118099E-08
2.67896789679E-07,+1.86040538541E-08
2.67904790479E-07,+1.90534164135E-08
2.67912791279E-07,+1.85602298190E-08
2.67920792079E-07,+1.71411021511E-08
2.67928792879E-07,+1.48588454495E-08
2.67936793679E-07,+1.18195928211E-08
2.67944794479E-07,+8.16774512898E-09
2.67952795280E-07,+4.07899461772E-09
2.67960796080E-07,-2.48230988563E-10
2.67968796880E-07,-4.60248147742E-09
2.67976797680E-07,-8.76967407384E-09
2.67984798480E-07,-1.25436464323E-08
2.67992799280E-07,-1.57363507217E-08
2.68000800080E-07,-1.81871846547E-08
2.68008800880E-07,-1.97709980892E-08
2.68016801680E-07,-2.04043793420E-08
2.68024802480E-07,-2.00499102802E-08
2.68032803280E-07,-1.87181793129E-08
2.68040804080E-07,-1.64674516063E-08
2.68048804880E-07,-1.34010107149E-08
2.68056805681E-07,-9.66229970516E-09
2.68064806481E-07,-5.42809716166E-09
2.68072807281E-07,-9.00058991342E-10
2.68080808081E-07,+3.70496392516E-09
2.68088808881E-07,+8.16536323061E-09
2.68096809681E-07,+1.22654607111E-08
2.68104810481E-07,+1.58059295714E-08
2.68112811281E-07,+1.86134464568E-08
2.68120812081E-07,+2.05491090963E-08
2.68128812881E-07,+2.15152145013E-08
2.68136813681E-07,+2.14600719853E-08
2.68144814481E-07,+2.03806199675E-08
2.68152815282E-07,+1.83227209728E-08
2.68160816082E-07,+1.53791203403E-08
2.68168816882E-07,+1.16851655880E-08
2.68176817682E-07,+7.41248984175E-09
2.68184818482E-07,+2.76095919239E-09
2.68192819282E-07,-2.05073420708E-09
2.68200820082E-07,-6.79538786824E-09
2.68208820882E-07,-1.12480256744E-08
2.68216821682E-07,-1.51965484360E-08
2.68224822482E-07,-1.84517957765E-08
2.68232823282E-07,-2.08565450265E-08
2.68240824082E-07,-2.22930231537E-08
2.68248824882E-07,-2.26885778065E-08
2.68256825683E-07,-2.20192399659E-08
2.68264826483E-07,-2.03110093955E-08
2.68272827283E-07,-1.76388004273E-08
2.68280828083E-07,-1.41230946817E-08
2.68288828883E-07,-9.92445403967E-09
2.68296829683E-07,-5.23614665451E-09
2.68304830483E-07,-2.75226456723E-10
2.68312831283E-07,+4.72752152974E-09
2.68320832083E-07,+9.53830493562E-09
2.68328832883E-07,+1.39312203624E-08
2.68336833683E-07,+1.76988172344E-08
2.68344834483E-07,+2.06618388091E-08
2.68352835284E-07,+2.26776871211E-08
2.68360836084E-07,+2.36472165875E-08
2.68368836884E-07,+2.35195371031E-08
2.68376837684E-07,+2.22945982617E-08
2.68384838484E-07,+2.00234277358E-08
2.68392839284E-07,+1.68060042471E-08
2.68400840084E-07,+1.27868541140E-08
2.68408840884E-07,+8.14856515304E-09
2.68416841684E-07,+3.10350799542E-09
2.68424842484E-07,-2.11586171744E-09
2.68432843284E-07,-7.26768008939E-09
2.68440844084E-07,-1.21118435656E-08
2.68448844884E-07,-1.64211572890E-08
2.68456845685E-07,-1.99919493681E-08
2.68464846485E-07,-2.26536588335E-08
2.68472847285E-07,-2.42769492396E-08
2.68480848085E-07,-2.47799647344E-08
2.68488848885E-07,-2.41324281804E-08
2.68496849685E-07,-2.23573779357E-08
2.68504850485E-07,-1.95304469222E-08
2.68512851285E-07,-1.57766998298E-08
2.68520852085E-07,-1.12651567036E-08
2.68528852885E-07,-6.20123861839E-09
2.68536853685E-07,-8.17468745974E-10
2.68544854485E-07,+4.63715468211E-09
2.68552855286E-07,+9.90863214499E-09
2.68560856086E-07,+1.47497585800E-08
2.68568856886E-07,+1.89316966648E-08
2.68576857686E-07,+2.22547883661E-08
2.68584858486E-07,+2.45580955716E-08
2.68592859286E-07,+2.57272145381E-08
2.68600860086E-07,+2.56999844346E-08
2.68608860886E-07,+2.44698042410E-08
2.68616861686E-07,+2.20863805704E-08
2.68624862486E-07,+1.86538467951E-08
2.68632863286E-07,+1.43263158539E-08
2.68640864086E-07,+9.30104968802E-09
2.68648864886E-07,+3.80954176874E-09
2.68656865687E-07,-1.89308973120E-09
2.68664866487E-07,-7.53991682301E-09
2.68672867287E-07,-1.28646810870E-08
2.68680868087E-07,-1.76143564716E-08
2.68688868887E-07,-2.15612037437E-08
2.68696869687E-07,-2.45137418991E-08
2.68704870487E-07,-2.63261062777E-08
2.68712871287E-07,-2.69053332266E-08
2.68720872087E-07,-2.62162040013E-08
2.68728872887E-07,-2.42833921120E-08
2.68736873687E-07,-2.11907835095E-08
2.68744874487E-07,-1.70779720944E-08
2.68752875288E-07,-1.21340678073E-08
2.68760876088E-07,-6.58908458644E-09
2.68768876888E-07,-7.03294470324E-10
2.68776877688E-07,+5.24496380802E-09
2.68784878488E-07,+1.09724534050E-08
2.68792879288E-07,+1.62045630911E-08
2.68800880088E-07,+2.06885396346E-08
2.68808880888E-07,+2.42057888068E-08
2.68816881688E-07,+2.65826424523E-08
2.68824882488E-07,+2.76990562331E-08
2.68832883288E-07,+2.74947966715E-08
2.68840884088E-07,+2.59727928130E-08
2.68848884888E-07,+2.31994618288E-08
2.68856885689E-07,+1.93019628954E-08
2.68864886489E-07,+1.44624827802E-08
2.68872887289E-07,+8.90980246955E-09
2.68880888089E-07,+2.90852970175E-09
2.68888888889E-07,-3.25349940639E-09
2.68896889689E-07,-9.27905139375E-09
2.68904890489E-07,-1.48758941135E-08
2.68912891289E-07,-1.97710631466E-08
2.68920892089E-07,-2.37242953705E-08
2.68928892889E-07,-2.65399629409E-08
2.68936893689E-07,-2.80769081635E-08
2.68944894489E-07,-2.82556773925E-08
2.68952895290E-07,-2.70627757298E-08
2.68960896090E-07,-2.45517080671E-08
2.68968896890E-07,-2.08407289892E-08
2.68976897690E-07,-1.61073865657E-08
2.68984898490E-07,-1.05801050231E-08
2.68992899290E-07,-4.52720068795E-09
2.69000900090E-07,+1.75614320886E-09
2.69008900890E-07,+7.96231104609E-09
2.69016901690E-07,+1.37863911995E-08
2.69024902490E-07,+1.89412659588E-08
2.69032903290E-07,+2.31719029021E-08
2.69040904090E-07,+2.62681296675E-08
2.69048904890E-07,+2.80752444845E-08
2.69056905691E-07,+2.85019184720E-08
2.69064906491E-07,+2.75249776556E-08
2.69072907291E-07,+2.51908064929E-08
2.69080908091E-07,+2.16132828384E-08
2.69088908891E-07,+1.69683283130E-08
2.69096909691E-07,+1.14853291971E-08
2.69104910491E-07,+5.43584249795E-09
2.69112911291E-07,-8.79858454909E-10
2.69120912091E-07,-7.14773194956E-09
2.69128912891E-07,-1.30556629221E-08
2.69136913691E-07,-1.83091165245E-08
2.69144914491E-07,-2.26459594051E-08
2.69152915292E-07,-2.58496958553E-08
2.69160916092E-07,-2.77604425671E-08
2.69168916892E-07,-2.82830772813E-08
2.69176917692E-07,-2.73921376337E-08
2.69184918492E-07,-2.51332099720E-08
2.69192919292E-07,-2.16207255836E-08
2.69200920092E-07,-1.70322646028E-08
2.69208920892E-07,-1.15996464891E-08
2.69216921692E-07,-5.59725116912E-09
2.69224922492E-07,+6.71841865391E-10
2.69232923292E-07,+6.89119550992E-09
2.69240924092E-07,+1.27470588760E-08
2.69248924892E-07,+1.79442953678E-08
2.69256925693E-07,+2.22213808351E-08
2.69264926493E-07,+2.53637030102E-08
2.69272927293E-07,+2.72144785834E-08
2.69280928093E-07,+2.76827249415E-08
2.69288928893E-07,+2.67478737003E-08
2.69296929693E-07,+2.44607850228E-08
2.69304930493E-07,+2.09411065197E-08
2.69312931293E-07,+1.63711087306E-08
2.69320932093E-07,+1.09863110266E-08
2.69328932893E-07,+5.06337780038E-09
2.69336933693E-07,-1.09409365387E-09
2.69344934493E-07,-7.17116254851E-09
2.69352935294E-07,-1.28577083511E-08
2.69360936094E-07,-1.78643355292E-08
2.69368936894E-07,-2.19371987521E-08
2.69376937694E-07,-2.48709834336E-08
2.69384938494E-07,-2.65193717345E-08
2.69392939294E-07,-2.68024542833E-08
2.69400940094E-07,-2.57107061855E-08
2.69408940894E-07,-2.33053241454E-08
2.69416941694E-07,-1.97149104395E-08
2.69424942494E-07,-1.51286791849E-08
2.69432943294E-07,-9.78654094897E-09
2.69440944094E-07,-3.96658377515E-09
2.69448944894E-07,+2.02939631108E-09
2.69456945695E-07,+7.89156137986E-09
2.69464946495E-07,+1.33180788477E-08
