Stimulus(s),S21(dB)
2.09520952095E-07,-1.54202273000E+02
2.09620962096E-07,-1.53429537075E+02
2.09720972097E-07,-1.52713850062E+02
2.09820982098E-07,-1.52118257192E+02
2.09920992099E-07,-1.51679229555E+02
2.10021002100E-07,-1.51411919951E+02
2.10121012101E-07,-1.51315919103E+02
2.10221022102E-07,-1.51379025561E+02
2.10321032103E-07,-1.51579328770E+02
2.10421042104E-07,-1.51886904206E+02
2.10521052105E-07,-1.52266641877E+02
2.10621062106E-07,-1.52683124339E+02
2.10721072107E-07,-1.53106584149E+02
2.10821082108E-07,-1.53516434716E+02
2.10921092109E-07,-1.53898212037E+02
2.11021102110E-07,-1.54233206264E+02
2.11121112111E-07,-1.54486533099E+02
2.11221122112E-07,-1.54605403791E+02
2.11321132113E-07,-1.54538884389E+02
2.11421142114E-07,-1.54273789792E+02
2.11521152115E-07,-1.53856508529E+02
2.11621162116E-07,-1.53377591470E+02
2.11721172117E-07,-1.52936065287E+02
2.11821182118E-07,-1.52614116941E+02
2.11921192119E-07,-1.52470787748E+02
2.12021202120E-07,-1.52546446193E+02
2.12121212121E-07,-1.52869583539E+02
2.12221222122E-07,-1.53462109374E+02
2.12321232123E-07,-1.54341993846E+02
2.12421242124E-07,-1.55522410951E+02
2.12521252125E-07,-1.57005267307E+02
2.12621262126E-07,-1.58764909255E+02
2.12721272127E-07,-1.60719096344E+02
2.12821282128E-07,-1.62706647721E+02
2.12921292129E-07,-1.64551945570E+02
2.13021302130E-07,-1.66277279826E+02
2.13121312131E-07,-1.68275725462E+02
2.13221322132E-07,-1.71319758547E+02
2.13321332133E-07,-1.76335940307E+02
2.13421342134E-07,-1.75524117481E+02
2.13521352135E-07,-1.69190931133E+02
2.13621362136E-07,-1.64983900577E+02
2.13721372137E-07,-1.62147727609E+02
2.13821382138E-07,-1.60162078562E+02
2.13921392139E-07,-1.58767978910E+02
2.14021402140E-07,-1.57814783489E+02
2.14121412141E-07,-1.57198498157E+02
2.14221422142E-07,-1.56835090762E+02
2.14321432143E-07,-1.56649600348E+02
2.14421442144E-07,-1.56575925622E+02
2.14521452145E-07,-1.56565066669E+02
2.14621462146E-07,-1.56596468387E+02
2.14721472147E-07,-1.56683705148E+02
2.14821482148E-07,-1.56869221640E+02
2.14921492149E-07,-1.57211700152E+02
2.15021502150E-07,-1.57773745741E+02
2.15121512151E-07,-1.58613118871E+02
2.15221522152E-07,-1.59772114911E+02
2.15321532153E-07,-1.61246527236E+02
2.15421542154E-07,-1.62890231901E+02
2.15521552155E-07,-1.64229853817E+02
2.15621562156E-07,-1.64561012692E+02
2.15721572157E-07,-1.63824372817E+02
2.15821582158E-07,-1.62680956433E+02
2.15921592159E-07,-1.61602699504E+02
2.16021602160E-07,-1.60697921712E+02
2.16121612161E-07,-1.59901525350E+02
2.16221622162E-07,-1.59107306161E+02
2.16321632163E-07,-1.58249433132E+02
2.16421642164E-07,-1.57341708724E+02
2.16521652165E-07,-1.56460982623E+02
2.16621662166E-07,-1.55702066894E+02
2.16721672167E-07,-1.55146602435E+02
2.16821682168E-07,-1.54856775354E+02
2.16921692169E-07,-1.54882844072E+02
2.17021702170E-07,-1.55274699435E+02
2.17121712171E-07,-1.56094639405E+02
2.17221722172E-07,-1.57432423442E+02
2.17321732173E-07,-1.59420492063E+02
2.17421742174E-07,-1.62198061029E+02
2.17521752175E-07,-1.65355023411E+02
2.17621762176E-07,-1.65946016606E+02
2.17721772177E-07,-1.63312319872E+02
2.17821782178E-07,-1.60756487413E+02
2.17921792179E-07,-1.59023323005E+02
2.18021802180E-07,-1.58015813577E+02
2.18121812181E-07,-1.57616161937E+02
2.18221822182E-07,-1.57760656539E+02
2.18321832183E-07,-1.58433453315E+02
2.18421842184E-07,-1.59662258748E+02
2.18521852185E-07,-1.61522348231E+02
2.18621862186E-07,-1.64137930267E+02
2.18721872187E-07,-1.67573001083E+02
2.18821882188E-07,-1.70882112931E+02
2.18921892189E-07,-1.70951988057E+02
2.19021902190E-07,-1.69013542306E+02
2.19121912191E-07,-1.67667043876E+02
2.19221922192E-07,-1.67297527362E+02
2.19321932193E-07,-1.67884543618E+02
2.19421942194E-07,-1.69498866715E+02
2.19521952195E-07,-1.72436492393E+02
2.19621962196E-07,-1.77348407640E+02
2.19721972197E-07,-1.81222932110E+02
2.19821982198E-07,-1.76328255711E+02
2.19921992199E-07,-1.72528257188E+02
2.20022002200E-07,-1.70254981461E+02
2.20122012201E-07,-1.68755127987E+02
2.20222022202E-07,-1.67560517624E+02
2.20322032203E-07,-1.66406098795E+02
2.20422042204E-07,-1.65238755360E+02
2.20522052205E-07,-1.64163926252E+02
2.20622062206E-07,-1.63333956363E+02
2.20722072207E-07,-1.62884283077E+02
2.20822082208E-07,-1.62937879691E+02
2.20922092209E-07,-1.63649316000E+02
2.21022102210E-07,-1.65297814779E+02
2.21122112211E-07,-1.68573212270E+02
2.21222122212E-07,-1.76273350762E+02
2.21322132213E-07,-1.78074923181E+02
2.21422142214E-07,-1.67839832986E+02
2.21522152215E-07,-1.63156137666E+02
2.21622162216E-07,-1.60270908739E+02
2.21722172217E-07,-1.58366502720E+02
2.21822182218E-07,-1.57135806118E+02
2.21922192219E-07,-1.56436161284E+02
2.22022202220E-07,-1.56196611176E+02
2.22122212221E-07,-1.56384685187E+02
2.22222222222E-07,-1.56992070236E+02
2.22322232223E-07,-1.58026079718E+02
2.22422242224E-07,-1.59497942452E+02
2.22522252225E-07,-1.61390828083E+02
2.22622262226E-07,-1.63566854064E+02
2.22722272227E-07,-1.65588100353E+02
2.22822282228E-07,-1.66803374842E+02
2.22922292229E-07,-1.67211599528E+02
2.23022302230E-07,-1.67609913339E+02
2.23122312231E-07,-1.68768414209E+02
2.23222322232E-07,-1.71399348315E+02
2.23322332233E-07,-1.76329750968E+02
2.23422342234E-07,-1.75521793879E+02
2.23522352235E-07,-1.69158608267E+02
2.23622362236E-07,-1.65050052848E+02
2.23722372237E-07,-1.62379557887E+02
2.23822382238E-07,-1.60620970090E+02
2.23922392239E-07,-1.59524616113E+02
2.24022402240E-07,-1.58955537992E+02
2.24122412241E-07,-1.58825128803E+02
2.24222422242E-07,-1.59050307471E+02
2.24322432243E-07,-1.59512591171E+02
2.24422442244E-07,-1.60013818330E+02
2.24522452245E-07,-1.60278831735E+02
2.24622462246E-07,-1.60099858517E+02
2.24722472247E-07,-1.59524097798E+02
2.24822482248E-07,-1.58793601781E+02
2.24922492249E-07,-1.58136583477E+02
2.25022502250E-07,-1.57680818755E+02
2.25122512251E-07,-1.57472755252E+02
2.25222522252E-07,-1.57508928100E+02
2.25322532253E-07,-1.57750962027E+02
2.25422542254E-07,-1.58128247612E+02
2.25522552255E-07,-1.58540925730E+02
2.25622562256E-07,-1.58879807415E+02
2.25722572257E-07,-1.59069616725E+02
2.25822582258E-07,-1.59107389396E+02
2.25922592259E-07,-1.59054099685E+02
2.26022602260E-07,-1.58986115357E+02
2.26122612261E-07,-1.58951623756E+02
2.26222622262E-07,-1.58955277847E+02
2.26322632263E-07,-1.58967245180E+02
2.26422642264E-07,-1.58949174166E+02
2.26522652265E-07,-1.58887342148E+02
2.26622662266E-07,-1.58814223790E+02
2.26722672267E-07,-1.58804281333E+02
2.26822682268E-07,-1.58952748007E+02
2.26922692269E-07,-1.59357893284E+02
2.27022702270E-07,-1.60116288726E+02
2.27122712271E-07,-1.61325477329E+02
2.27222722272E-07,-1.63070542061E+02
2.27322732273E-07,-1.65293895668E+02
2.27422742274E-07,-1.67209276161E+02
2.27522752275E-07,-1.67027189334E+02
2.27622762276E-07,-1.65126777519E+02
2.27722772277E-07,-1.63265099774E+02
2.27822782278E-07,-1.62024160934E+02
2.27922792279E-07,-1.61466751798E+02
2.28022802280E-07,-1.61601024758E+02
2.28122812281E-07,-1.62495363421E+02
2.28222822282E-07,-1.64344552974E+02
2.28322832283E-07,-1.67586008803E+02
2.28422842284E-07,-1.72474073077E+02
2.28522852285E-07,-1.71608191215E+02
2.28622862286E-07,-1.66415943649E+02
2.28722872287E-07,-1.62959456380E+02
2.28822882288E-07,-1.60772352837E+02
2.28922892289E-07,-1.59429897409E+02
2.29022902290E-07,-1.58721152821E+02
2.29122912291E-07,-1.58536947612E+02
2.29222922292E-07,-1.58816238889E+02
2.29322932293E-07,-1.59514412977E+02
2.29422942294E-07,-1.60567833736E+02
2.29522952295E-07,-1.61831572191E+02
2.29622962296E-07,-1.62993787555E+02
2.29722972297E-07,-1.63621998560E+02
2.29822982298E-07,-1.63549012224E+02
2.29922992299E-07,-1.63082733527E+02
2.30023002300E-07,-1.62620384580E+02
2.30123012301E-07,-1.62367604890E+02
2.30223022302E-07,-1.62355625320E+02
2.30323032303E-07,-1.62502960498E+02
2.30423042304E-07,-1.62655955410E+02
2.30523052305E-07,-1.62656339804E+02
2.30623062306E-07,-1.62448154092E+02
2.30723072307E-07,-1.62125625703E+02
2.30823082308E-07,-1.61861333636E+02
2.30923092309E-07,-1.61813497453E+02
2.31023102310E-07,-1.62092266331E+02
2.31123112311E-07,-1.62761905751E+02
2.31223122312E-07,-1.63829681185E+02
2.31323132313E-07,-1.65168213441E+02
2.31423142314E-07,-1.66333578234E+02
2.31523152315E-07,-1.66608355263E+02
2.31623162316E-07,-1.65876996480E+02
2.31723172317E-07,-1.64845506745E+02
2.31823182318E-07,-1.64108618556E+02
2.31923192319E-07,-1.63929925746E+02
2.32023202320E-07,-1.64455739389E+02
2.32123212321E-07,-1.65881668238E+02
2.32223222322E-07,-1.68631617283E+02
2.32323232323E-07,-1.73757144082E+02
2.32423242324E-07,-1.78050061948E+02
2.32523252325E-07,-1.71089478289E+02
2.32623262326E-07,-1.66653657311E+02
2.32723272327E-07,-1.64118599582E+02
2.32823282328E-07,-1.62739812080E+02
2.32923292329E-07,-1.62244216785E+02
2.33023302330E-07,-1.62561683543E+02
2.33123312331E-07,-1.63746634678E+02
2.33223322332E-07,-1.65896319002E+02
2.33323332333E-07,-1.68392350904E+02
2.33423342334E-07,-1.67697230573E+02
2.33523352335E-07,-1.64091033690E+02
2.33623362336E-07,-1.60904599265E+02
2.33723372337E-07,-1.58579723377E+02
2.33823382338E-07,-1.56949823738E+02
2.33923392339E-07,-1.55868682913E+02
2.34023402340E-07,-1.55242451530E+02
2.34123412341E-07,-1.55011786770E+02
2.34223422342E-07,-1.55136905136E+02
2.34323432343E-07,-1.55585898210E+02
2.34423442344E-07,-1.56322257617E+02
2.34523452345E-07,-1.57287383763E+02
2.34623462346E-07,-1.58376782430E+02
2.34723472347E-07,-1.59423820634E+02
2.34823482348E-07,-1.60235590481E+02
2.34923492349E-07,-1.60707284669E+02
2.35023502350E-07,-1.60903858467E+02
2.35123512351E-07,-1.60983848563E+02
2.35223522352E-07,-1.61065541239E+02
2.35323532353E-07,-1.61165884911E+02
2.35423542354E-07,-1.61210611844E+02
2.35523552355E-07,-1.61092155576E+02
2.35623562356E-07,-1.60757728468E+02
2.35723572357E-07,-1.60260625461E+02
2.35823582358E-07,-1.59722611285E+02
2.35923592359E-07,-1.59261378319E+02
2.36023602360E-07,-1.58952075643E+02
2.36123612361E-07,-1.58824955546E+02
2.36223622362E-07,-1.58875232236E+02
2.36323632363E-07,-1.59073258063E+02
2.36423642364E-07,-1.59375485912E+02
2.36523652365E-07,-1.59740249200E+02
2.36623662366E-07,-1.60147653073E+02
2.36723672367E-07,-1.60613452714E+02
2.36823682368E-07,-1.61183290396E+02
2.36923692369E-07,-1.61899575194E+02
2.37023702370E-07,-1.62731067036E+02
2.37123712371E-07,-1.63447042132E+02
2.37223722372E-07,-1.63546759069E+02
2.37323732373E-07,-1.62672017887E+02
2.37423742374E-07,-1.61141767686E+02
2.37523752375E-07,-1.59520812367E+02
2.37623762376E-07,-1.58132667773E+02
2.37723772377E-07,-1.57092385516E+02
2.37823782378E-07,-1.56430697138E+02
2.37923792379E-07,-1.56156712566E+02
2.38023802380E-07,-1.56282613604E+02
2.38123812381E-07,-1.56835180936E+02
2.38223822382E-07,-1.57865470593E+02
2.38323832383E-07,-1.59462094925E+02
2.38423842384E-07,-1.61767160115E+02
2.38523852385E-07,-1.64936664820E+02
2.38623862386E-07,-1.68469610277E+02
2.38723872387E-07,-1.69008301958E+02
2.38823882388E-07,-1.66499889131E+02
2.38923892389E-07,-1.64370586707E+02
2.39023902390E-07,-1.63187404963E+02
2.39123912391E-07,-1.62842185314E+02
2.39223922392E-07,-1.63255180529E+02
2.39323932393E-07,-1.64426301090E+02
2.39423942394E-07,-1.66416238586E+02
2.39523952395E-07,-1.69207544249E+02
2.39623962396E-07,-1.71853188800E+02
2.39723972397E-07,-1.71759837222E+02
2.39823982398E-07,-1.69894395681E+02
2.39923992399E-07,-1.68579251734E+02
2.40024002400E-07,-1.68318616039E+02
2.40124012401E-07,-1.69140121626E+02
2.40224022402E-07,-1.70671015325E+02
2.40324032403E-07,-1.70604720003E+02
2.40424042404E-07,-1.67341061056E+02
2.40524052405E-07,-1.63703057781E+02
2.40624062406E-07,-1.60802045642E+02
2.40724072407E-07,-1.58604830266E+02
2.40824082408E-07,-1.56968147897E+02
2.40924092409E-07,-1.55780905523E+02
2.41024102410E-07,-1.54963587392E+02
2.41124112411E-07,-1.54456131872E+02
2.41224122412E-07,-1.54208379934E+02
2.41324132413E-07,-1.54173410216E+02
2.41424142414E-07,-1.54303466358E+02
2.41524152415E-07,-1.54549144013E+02
2.41624162416E-07,-1.54863034133E+02
2.41724172417E-07,-1.55207822135E+02
2.41824182418E-07,-1.55565531961E+02
2.41924192419E-07,-1.55941868790E+02
2.42024202420E-07,-1.56361657156E+02
2.42124212421E-07,-1.56857326242E+02
2.42224222422E-07,-1.57455945418E+02
2.42324232423E-07,-1.58168739894E+02
2.42424242424E-07,-1.58984201885E+02
2.42524252425E-07,-1.59865912928E+02
2.42624262426E-07,-1.60758522684E+02
2.42724272427E-07,-1.61603994308E+02
2.42824282428E-07,-1.62357807728E+02
2.42924292429E-07,-1.62979611655E+02
2.43024302430E-07,-1.63386060777E+02
2.43124312431E-07,-1.63414950674E+02
2.43224322432E-07,-1.62911221239E+02
2.43324332433E-07,-1.61913239631E+02
2.43424342434E-07,-1.60665376528E+02
2.43524352435E-07,-1.59433222592E+02
2.43624362436E-07,-1.58391104277E+02
2.43724372437E-07,-1.57630353338E+02
2.43824382438E-07,-1.57198244981E+02
2.43924392439E-07,-1.57126694245E+02
2.44024402440E-07,-1.57449393688E+02
2.44124412441E-07,-1.58213346614E+02
2.44224422442E-07,-1.59488092808E+02
2.44324432443E-07,-1.61365265291E+02
2.44424442444E-07,-1.63880415071E+02
2.44524452445E-07,-1.66477131071E+02
2.44624462446E-07,-1.66963892571E+02
2.44724472447E-07,-1.65005784432E+02
2.44824482448E-07,-1.62921994721E+02
2.44924492449E-07,-1.61493416055E+02
2.45024502450E-07,-1.60735309162E+02
2.45124512451E-07,-1.60568813595E+02
2.45224522452E-07,-1.60918292325E+02
2.45324532453E-07,-1.61677552766E+02
2.45424542454E-07,-1.62605703363E+02
2.45524552455E-07,-1.63203416929E+02
2.45624562456E-07,-1.62944672103E+02
2.45724572457E-07,-1.61927368914E+02
2.45824582458E-07,-1.60713650203E+02
2.45924592459E-07,-1.59702733970E+02
2.46024602460E-07,-1.59049392324E+02
2.46124612461E-07,-1.58794915822E+02
2.46224622462E-07,-1.58944451314E+02
2.46324632463E-07,-1.59491367991E+02
2.46424642464E-07,-1.60409815367E+02
2.46524652465E-07,-1.61607843899E+02
2.46624662466E-07,-1.62813453945E+02
2.46724672467E-07,-1.63477527301E+02
2.46824682468E-07,-1.63138454877E+02
2.46924692469E-07,-1.62034125966E+02
2.47024702470E-07,-1.60724271204E+02
2.47124712471E-07,-1.59531765153E+02
2.47224722472E-07,-1.58552091142E+02
2.47324732473E-07,-1.57786892084E+02
2.47424742474E-07,-1.57212906616E+02
2.47524752475E-07,-1.56807306781E+02
2.47624762476E-07,-1.56555042074E+02
2.47724772477E-07,-1.56448477983E+02
2.47824782478E-07,-1.56483026354E+02
2.47924792479E-07,-1.56650372483E+02
2.48024802480E-07,-1.56930354458E+02
2.48124812481E-07,-1.57283334675E+02
2.48224822482E-07,-1.57647974371E+02
2.48324832483E-07,-1.57953327946E+02
2.48424842484E-07,-1.58150179464E+02
2.48524852485E-07,-1.58245814640E+02
2.48624862486E-07,-1.58310841567E+02
2.48724872487E-07,-1.58450655907E+02
2.48824882488E-07,-1.58766930117E+02
2.48924892489E-07,-1.59324729927E+02
2.49024902490E-07,-1.60103512132E+02
2.49124912491E-07,-1.60882689978E+02
2.49224922492E-07,-1.61117544190E+02
2.49324932493E-07,-1.60298232435E+02
2.49424942494E-07,-1.58676793846E+02
2.49524952495E-07,-1.56886659256E+02
2.49624962496E-07,-1.55297344412E+02
2.49724972497E-07,-1.54026881973E+02
2.49824982498E-07,-1.53091992660E+02
2.49924992499E-07,-1.52480735098E+02
2.50025002500E-07,-1.52177113925E+02
2.50125012501E-07,-1.52168151433E+02
2.50225022502E-07,-1.52445228415E+02
2.50325032503E-07,-1.53003436977E+02
2.50425042504E-07,-1.53839824017E+02
2.50525052505E-07,-1.54950201518E+02
2.50625062506E-07,-1.56323346638E+02
2.50725072507E-07,-1.57930552795E+02
2.50825082508E-07,-1.59708203226E+02
2.50925092509E-07,-1.61533885545E+02
2.51025102510E-07,-1.63206885762E+02
2.51125112511E-07,-1.64458811937E+02
2.51225122512E-07,-1.65022380315E+02
2.51325132513E-07,-1.64768551985E+02
2.51425142514E-07,-1.63831857464E+02
2.51525152515E-07,-1.62539295416E+02
2.51625162516E-07,-1.61203788226E+02
2.51725172517E-07,-1.60021916105E+02
2.51825182518E-07,-1.59090580190E+02
2.51925192519E-07,-1.58449799077E+02
2.52025202520E-07,-1.58112256409E+02
2.52125212521E-07,-1.58078193757E+02
2.52225222522E-07,-1.58340961296E+02
2.52325232523E-07,-1.58886396788E+02
2.52425242524E-07,-1.59686413394E+02
2.52525252525E-07,-1.60685097415E+02
2.52625262526E-07,-1.61775982663E+02
2.52725272527E-07,-1.62778897681E+02
2.52825282528E-07,-1.63452501101E+02
2.52925292529E-07,-1.63589523419E+02
2.53025302530E-07,-1.63141718058E+02
2.53125312531E-07,-1.62227351636E+02
2.53225322532E-07,-1.61031528517E+02
2.53325332533E-07,-1.59727929204E+02
2.53425342534E-07,-1.58452232988E+02
2.53525352535E-07,-1.57299651913E+02
2.53625362536E-07,-1.56331403383E+02
2.53725372537E-07,-1.55584276718E+02
2.53825382538E-07,-1.55079637433E+02
2.53925392539E-07,-1.54830196086E+02
2.54025402540E-07,-1.54844390798E+02
2.54125412541E-07,-1.55128774115E+02
2.54225422542E-07,-1.55688676483E+02
2.54325432543E-07,-1.56526944447E+02
2.54425442544E-07,-1.57639746419E+02
2.54525452545E-07,-1.59007138106E+02
2.54625462546E-07,-1.60574338188E+02
2.54725472547E-07,-1.62219485659E+02
2.54825482548E-07,-1.63714071793E+02
2.54925492549E-07,-1.64721233375E+02
2.55025502550E-07,-1.64920444755E+02
2.55125512551E-07,-1.64235159271E+02
2.55225522552E-07,-1.62900538458E+02
2.55325532553E-07,-1.61272601823E+02
2.55425542554E-07,-1.59637484966E+02
2.55525552555E-07,-1.58165273234E+02
2.55625562556E-07,-1.56941298849E+02
2.55725572557E-07,-1.56004377531E+02
2.55825582558E-07,-1.55372229642E+02
2.55925592559E-07,-1.55055885986E+02
2.56025602560E-07,-1.55067983126E+02
2.56125612561E-07,-1.55428646568E+02
2.56225622562E-07,-1.56171700119E+02
2.56325632563E-07,-1.57354272586E+02
2.56425642564E-07,-1.59075724361E+02
2.56525652565E-07,-1.61522286239E+02
2.56625662566E-07,-1.65097741658E+02
2.56725672567E-07,-1.70971916478E+02
2.56825682568E-07,-1.85900282765E+02
2.56925692569E-07,-1.75047473259E+02
2.57025702570E-07,-1.69714671332E+02
2.57125712571E-07,-1.67548419195E+02
2.57225722572E-07,-1.66866950757E+02
2.57325732573E-07,-1.67223441945E+02
2.57425742574E-07,-1.68482245320E+02
2.57525752575E-07,-1.70568756662E+02
2.57625762576E-07,-1.73021763848E+02
2.57725772577E-07,-1.74083460292E+02
2.57825782578E-07,-1.72899535567E+02
2.57925792579E-07,-1.71435994892E+02
2.58025802580E-07,-1.70772281534E+02
2.58125812581E-07,-1.71166535467E+02
2.58225822582E-07,-1.72888854340E+02
2.58325832583E-07,-1.76729200989E+02
2.58425842584E-07,-1.84191175401E+02
2.58525852585E-07,-1.78602483719E+02
2.58625862586E-07,-1.72571078009E+02
2.58725872587E-07,-1.69233107863E+02
2.58825882588E-07,-1.67285967266E+02
2.58925892589E-07,-1.66252074022E+02
2.59025902590E-07,-1.65904097387E+02
2.59125912591E-07,-1.66066125392E+02
2.59225922592E-07,-1.66469524473E+02
2.59325932593E-07,-1.66629712956E+02
2.59425942594E-07,-1.66046729000E+02
2.59525952595E-07,-1.64777166660E+02
2.59625962596E-07,-1.63324214173E+02
2.59725972597E-07,-1.62070402465E+02
2.59825982598E-07,-1.61170078410E+02
2.59925992599E-07,-1.60658954283E+02
2.60026002600E-07,-1.60523418563E+02
2.60126012601E-07,-1.60716295446E+02
2.60226022602E-07,-1.61138965276E+02
2.60326032603E-07,-1.61607264961E+02
2.60426042604E-07,-1.61858170488E+02
2.60526052605E-07,-1.61693246911E+02
2.60626062606E-07,-1.61165920454E+02
2.60726072607E-07,-1.60526932750E+02
2.60826082608E-07,-1.60019341930E+02
2.60926092609E-07,-1.59789821992E+02
2.61026102610E-07,-1.59900379857E+02
2.61126112611E-07,-1.60337098147E+02
2.61226122612E-07,-1.60961825513E+02
2.61326132613E-07,-1.61405672308E+02
2.61426142614E-07,-1.61130898029E+02
